Version ID,Class Name,LOC,LOC_touched,Age,Revision number,Fix number,Author Number,LOC_added,MAX_LOC_added,AVG_LOC_added,churn,MAX_churn,Buggyness
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractQueryCache.java,319,969,17,8,0,2,644,307,80.5,325,307,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/Caches.java,55,167,17,6,0,1,111,50,18.5,59,50,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ConcurrentDataCache.java,150,446,17,5,0,2,298,136,59.6,150,136,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ConcurrentQueryCache.java,137,411,17,5,0,2,274,133,54.8,137,133,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCache.java,258,830,17,5,0,2,544,242,108.8,282,242,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManager.java,74,242,17,4,0,1,158,71,39.5,74,71,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManagerImpl.java,87,253,17,4,0,1,170,81,42.5,87,81,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCData.java,32,90,17,4,0,1,61,28,15.25,32,28,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataGenerator.java,232,672,17,4,0,1,452,216,113.0,232,216,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataImpl.java,145,423,17,4,0,1,284,137,71.0,145,137,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheScheduler.java,242,738,17,7,0,2,490,226,70.0,254,226,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java,592,1833,17,10,0,4,1213,563,121.3,643,563,yes
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingDataCache.java,333,1045,17,6,0,2,689,307,114.83333333333333,377,307,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingQueryCache.java,216,700,17,5,0,1,458,211,91.6,242,211,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationEvent.java,62,194,17,4,0,1,128,58,32.0,62,58,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationListener.java,30,88,17,4,0,1,59,27,14.75,30,27,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCache.java,135,445,17,5,0,1,290,130,58.0,143,130,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java,672,2036,17,8,0,2,1354,644,169.25,700,644,yes
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryKey.java,465,1337,17,5,0,2,901,432,180.2,465,432,no
1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryResult.java,64,186,17,4,0,1,125,58,31.25,64,58,no
