Version ID,Class Name,LOC,LOC_touched,Age,Revision number,Fix number,Author Number,LOC_added,MAX_LOC_added,AVG_LOC_added,churn,MAX_churn,Buggyness
2,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,6,12,1,0,1,3,3,3.0,0,0,no
2,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,162,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,6523,12852,12,1,0,1,6504,6504,6504.0,156,156,no
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,43,2,12,1,0,1,1,1,1.0,0,0,no
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,41,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,400,414,12,3,0,2,407,397,135.66666666666666,400,397,no
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,425,431,12,2,0,1,428,424,214.0,425,424,no
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1041,1073,12,2,0,1,1057,1029,528.5,1041,1029,no
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,92,92,12,1,0,1,92,92,92.0,92,92,no
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,355,359,12,2,0,1,357,357,178.5,359,357,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,105,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,105,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,92,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,45,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,299,14,12,2,0,1,12,8,6.0,10,8,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,2,12,1,0,1,1,1,1.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,85,4,12,1,0,1,4,4,4.0,4,4,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,36,7,12,2,0,1,7,5,3.5,7,5,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,574,14,12,2,0,1,11,8,5.5,8,5,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,67,3,12,1,0,1,3,3,3.0,3,3,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,72,8,12,1,0,1,8,8,8.0,8,8,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,51,53,12,2,0,1,52,51,26.0,51,51,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,31,12,1,0,1,31,31,31.0,31,31,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,77,9,12,1,0,1,9,9,9.0,9,9,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,168,14,12,1,0,1,14,14,14.0,14,14,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,81,11,12,1,0,1,10,10,10.0,9,9,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,37,37,12,1,0,1,37,37,37.0,37,37,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,27,12,1,0,1,27,27,27.0,27,27,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,48,48,12,1,0,1,48,48,48.0,48,48,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,436,107,12,3,0,1,79,53,26.333333333333332,67,53,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,77,77,12,1,0,1,77,77,77.0,77,77,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,63,12,1,0,1,63,63,63.0,63,63,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,191,195,12,2,0,1,193,190,96.5,191,190,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,160,1,12,1,0,1,1,1,1.0,1,1,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,906,245,12,3,0,1,207,165,69.0,169,131,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,94,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,481,70,12,2,0,1,62,50,31.0,54,42,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,58,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,94,3,12,1,0,1,3,3,3.0,3,3,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,744,46,12,3,0,1,43,29,14.333333333333334,40,28,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,64,64,12,1,0,1,64,64,64.0,64,64,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,45,45,12,1,0,1,45,45,45.0,45,45,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,37,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,124,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,172,30,12,2,0,1,21,11,10.5,12,10,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,4,12,1,0,1,2,2,2.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,132,6,12,1,0,1,4,4,4.0,2,2,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,2,12,1,0,1,1,1,1.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,83,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,60,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,86,20,12,1,0,1,18,18,18.0,16,16,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,355,334,12,3,0,1,253,241,84.33333333333333,186,174,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,612,210,12,4,0,1,185,98,46.25,160,92,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,39,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,78,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,85,27,12,1,0,1,24,24,24.0,21,21,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,31,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,108,4,12,1,0,1,4,4,4.0,4,4,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,32,2,12,1,0,1,1,1,1.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,227,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,201,4,12,1,0,1,4,4,4.0,4,4,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,80,5,12,1,0,1,5,5,5.0,5,5,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,57,5,12,1,0,1,5,5,5.0,5,5,no
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,446,19,12,2,0,1,18,17,9.0,17,17,no
2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,103,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,2,12,1,0,1,1,1,1.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,0,12,0,0,0,0,0,0.0,0,0,no
2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,79,0,12,0,0,0,0,0,0.0,0,0,no
