Filename,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt,
OPENJPA_NaiveBayes-feature selectionSMOTE4.csv,2,0.4,0.0273972602739726,0.05128205128205128,0.3700545102866186,0.9968782518210197,0.053328879982186585,0.08963937803669242,0.0273972602739726,0.0410958904109589,0.1506849315068493,0.1780821917808219,0.2465753424657534,0.273972602739726,0.3013698630136986,0.3287671232876712,0.3972602739726027,0.4383561643835616,0.4520547945205479,0.4931506849315068,0.589041095890411,0.6575342465753424,0.7123287671232876,0.821917808219178,0.8767123287671232,0.9178082191780822,1.0,0.5160740335679219,0.0273972602739726,0.0410958904109589,0.1506849315068493,0.1780821917808219,0.2465753424657534,0.273972602739726,0.3013698630136986,0.3287671232876712,0.3972602739726027,0.4383561643835616,0.4520547945205479,0.4931506849315068,0.589041095890411,0.6575342465753424,0.7123287671232876,0.821917808219178,0.8767123287671232,0.9178082191780822,1.0,0.3587344425051266,0.03508771929824561,0.045454545454545525,0.15492957746478875,0.17808219178082196,0.2465753424657534,0.273972602739726,0.3013698630136986,0.3287671232876712,0.3972602739726028,0.4383561643835616,0.452054794520548,0.4931506849315068,0.589041095890411,0.6575342465753424,0.5624999999999999,0.47999999999999987,0.18181818181818177,0,1,0.4686373467916366,
OPENJPA_RandomForest-sensitive learning6.csv,0,0,0.0,0.0,0.20067340067340067,0.9567079022029372,0.0,0,0.15695067264573992,0.18834080717488788,0.23318385650224216,0.2556053811659193,0.27802690582959644,0.4798206278026906,0.5605381165919282,0.6143497757847534,0.6771300448430493,0.7219730941704036,0.7757847533632287,0.8161434977578476,0.8654708520179372,0.8968609865470852,0.9103139013452914,0.9417040358744395,0.9641255605381166,0.9775784753363229,1.0,0.3629681802352862,0.15695067264573992,0.18834080717488788,0.23318385650224216,0.2556053811659193,0.27802690582959644,0.4798206278026906,0.5605381165919282,0.6143497757847534,0.6771300448430493,0.7219730941704036,0.7757847533632287,0.8161434977578476,0.8654708520179372,0.8968609865470852,0.9103139013452914,0.9417040358744395,0.9641255605381166,0.9775784753363229,1.0,0.370871120610849,0.21604938271604945,0.2282608695652174,0.2613065326633166,0.27142857142857146,0.2857142857142857,0.48416289592760187,0.5580357142857142,0.6116071428571428,0.6741071428571428,0.71875,0.7723214285714286,0.625,0.5507246376811592,0.4418604651162792,0.22222222222222188,0.12500000000000033,0,0,0.0,0.6481000708048147,
OPENJPA_Ibk-sensitive learning13.csv,4,0.36363636363636365,0.04597701149425287,0.08163265306122448,0.3034097832040024,0.9946829928984553,0.08789043602170872,0.1103386857905891,0.13953488372093023,0.16279069767441862,0.22093023255813954,0.3023255813953488,0.4069767441860465,0.45348837209302323,0.4883720930232558,0.5581395348837209,0.5930232558139535,0.627906976744186,0.6511627906976745,0.6976744186046512,0.7441860465116279,0.7906976744186046,0.813953488372093,0.872093023255814,0.9302325581395349,0.9651162790697675,1.0,0.5026412749565283,0.13953488372093023,0.16279069767441862,0.22093023255813954,0.3023255813953488,0.4069767441860465,0.45348837209302323,0.4883720930232558,0.5581395348837209,0.5930232558139535,0.627906976744186,0.6511627906976745,0.6976744186046512,0.7441860465116279,0.7906976744186046,0.813953488372093,0.872093023255814,0.9302325581395349,0.9651162790697675,1.0,0.41389995980867955,0.17391304347826086,0.1794871794871794,0.22891566265060248,0.29885057471264365,0.4022988505747127,0.4482758620689654,0.48275862068965514,0.5517241379310345,0.5862068965517242,0.6206896551724138,0.6436781609195403,0.6896551724137931,0.735632183908046,0.7816091954022988,0.48484848484848486,0.33333333333333337,0.22222222222222243,0.0,0.0,0.6009791921664627,
OPENJPA_RandomForest-sensitive learningfeature selection14.csv,1,0,0.0,0.0,0.1625962917960034,0.8912009574903672,0.0,0,0.14285714285714285,0.23376623376623376,0.2597402597402597,0.3246753246753247,0.35064935064935066,0.38961038961038963,0.4675324675324675,0.4805194805194805,0.5454545454545454,0.6103896103896104,0.6363636363636364,0.7142857142857143,0.7532467532467533,0.7922077922077922,0.8571428571428571,0.9090909090909091,0.948051948051948,0.948051948051948,1.0,0.5100483624167539,0.14285714285714285,0.23376623376623376,0.2597402597402597,0.3246753246753247,0.35064935064935066,0.38961038961038963,0.4675324675324675,0.4805194805194805,0.5454545454545454,0.6103896103896104,0.6363636363636364,0.7142857142857143,0.7532467532467533,0.7922077922077922,0.8571428571428571,0.9090909090909091,0.948051948051948,0.948051948051948,1.0,0.5210006142277315,0.16923076923076918,0.25,0.26315789473684204,0.3246753246753247,0.35064935064935066,0.38961038961038963,0.46753246753246747,0.48051948051948057,0.5454545454545454,0.6103896103896104,0.6363636363636364,0.7142857142857143,0.7532467532467533,0.7922077922077922,0.8196721311475409,0.6956521739130433,0.6363636363636364,0.0,1,0.5980861244019139,
OPENJPA_NaiveBayes-feature selection5.csv,0,0.46153846153846156,0.1875,0.26666666666666666,0.4373511993272599,0.9545192307692307,0.3146956952003958,0.25308897345584197,0.12631578947368421,0.17894736842105263,0.21052631578947367,0.22105263157894736,0.24210526315789474,0.28421052631578947,0.3368421052631579,0.4105263157894737,0.42105263157894735,0.4842105263157895,0.5473684210526316,0.5684210526315789,0.6631578947368421,0.6947368421052632,0.7789473684210526,0.8421052631578947,0.8947368421052632,0.9263157894736842,1.0,0.3727696553639795,0.12631578947368421,0.17894736842105263,0.21052631578947367,0.22105263157894736,0.24210526315789474,0.28421052631578947,0.3368421052631579,0.4105263157894737,0.42105263157894735,0.4842105263157895,0.5473684210526316,0.5684210526315789,0.6631578947368421,0.6947368421052632,0.7789473684210526,0.8421052631578947,0.8947368421052632,0.9263157894736842,1.0,0.32392836585814794,0.1578947368421052,0.19767441860465118,0.21505376344086025,0.21875,0.23958333333333326,0.28125,0.33333333333333326,0.4062499999999999,0.41666666666666663,0.47916666666666663,0.5416666666666667,0.5625,0.65625,0.6875,0.4883720930232558,0.2727272727272726,0.0,0,0.0,0.5174515235457063,
OPENJPA_Ibk-feature selectionSMOTE5.csv,3,0.47619047619047616,0.10416666666666667,0.17094017094017094,0.3731872008151403,0.9045726495726495,0.1884763524742409,0.19137156769770405,0.14583333333333334,0.17708333333333334,0.22916666666666666,0.3125,0.3333333333333333,0.3645833333333333,0.4166666666666667,0.46875,0.5625,0.6041666666666666,0.6875,0.75,0.7916666666666666,0.8541666666666666,0.8958333333333334,0.9270833333333334,0.9583333333333334,0.9895833333333334,1.0,0.4146494966256044,0.14583333333333334,0.17708333333333334,0.22916666666666666,0.3125,0.3333333333333333,0.3645833333333333,0.4166666666666667,0.46875,0.5625,0.6041666666666666,0.6875,0.75,0.7916666666666666,0.8541666666666666,0.8958333333333334,0.9270833333333334,0.9583333333333334,0.9895833333333334,1.0,0.5578895314045081,0.1842105263157895,0.19767441860465118,0.23655913978494625,0.3125,0.33333333333333326,0.36458333333333326,0.41666666666666674,0.46875,0.5625,0.6041666666666666,0.6875,0.75,0.7916666666666666,0.8541666666666666,0.7674418604651163,0.6818181818181819,0.6363636363636368,0.7500000000000007,1,0.6036184210526316,
OPENJPA_RandomForest-feature selectionSMOTE16.csv,1,0.2,0.05357142857142857,0.08450704225352113,0.1436165191512785,0.9306236461064873,0.10164493891201966,0.08364775947766558,0.125,0.16071428571428573,0.17857142857142858,0.23214285714285715,0.30357142857142855,0.375,0.4107142857142857,0.5178571428571429,0.5178571428571429,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.7142857142857143,0.8214285714285714,0.8392857142857143,0.875,0.9107142857142857,0.9821428571428571,1.0,0.5462261422787738,0.125,0.16071428571428573,0.17857142857142858,0.23214285714285715,0.30357142857142855,0.375,0.4107142857142857,0.5178571428571429,0.5178571428571429,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.7142857142857143,0.8214285714285714,0.8392857142857143,0.875,0.9107142857142857,0.9821428571428571,1.0,0.5501301330248698,0.13461538461538458,0.1607142857142857,0.1785714285714286,0.2321428571428572,0.3035714285714286,0.375,0.4107142857142857,0.5178571428571429,0.5178571428571429,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.7142857142857143,0.8214285714285714,0.8392857142857143,0.875,0.6428571428571428,0.7999999999999995,1,0.5733082706766918,
OPENJPA_RandomForest-feature selectionSMOTE17.csv,1,0.5,0.08823529411764706,0.15,0.40595243836623157,0.6170432244754187,0.16202590734041314,0.17730650615762503,0.13333333333333333,0.18518518518518517,0.26666666666666666,0.32592592592592595,0.3925925925925926,0.4148148148148148,0.48148148148148145,0.5037037037037037,0.5925925925925926,0.6074074074074074,0.6296296296296297,0.6814814814814815,0.725925925925926,0.7777777777777778,0.8296296296296296,0.8592592592592593,0.9037037037037037,0.9629629629629629,1.0,0.2897809190519311,0.13333333333333333,0.18518518518518517,0.26666666666666666,0.32592592592592595,0.3925925925925926,0.4148148148148148,0.48148148148148145,0.5037037037037037,0.5925925925925926,0.6074074074074074,0.6296296296296297,0.6814814814814815,0.725925925925926,0.7777777777777778,0.8296296296296296,0.8592592592592593,0.9037037037037037,0.9629629629629629,1.0,0.3301336144663168,0.18181818181818177,0.22123893805309724,0.29268292682926833,0.3384615384615385,0.3955223880597015,0.4117647058823529,0.4779411764705882,0.5,0.5882352941176471,0.6029411764705883,0.625,0.6764705882352942,0.5064935064935066,0.31111111111111134,0.14285714285714268,0,0,0,0.0,0.5933723196881092,
OPENJPA_Ibk-feature selectionSMOTE4.csv,37,0,0.0,0.0,0.006418146650254967,1.0,0.0,0,0.1111111111111111,0.16666666666666666,0.20833333333333334,0.3055555555555556,0.375,0.4027777777777778,0.4166666666666667,0.5,0.5138888888888888,0.5972222222222222,0.6805555555555556,0.7638888888888888,0.7916666666666666,0.8472222222222222,0.875,0.9305555555555556,0.9722222222222222,0.9861111111111112,1.0,0.6332608038690823,0.1111111111111111,0.16666666666666666,0.20833333333333334,0.3055555555555556,0.375,0.4027777777777778,0.4166666666666667,0.5,0.5138888888888888,0.5972222222222222,0.6805555555555556,0.7638888888888888,0.7916666666666666,0.8472222222222222,0.875,0.9305555555555556,0.9722222222222222,0.9861111111111112,1.0,0.49589289998317126,0.14035087719298234,0.18181818181818177,0.21126760563380287,0.3013698630136987,0.36986301369863017,0.3972602739726028,0.41095890410958913,0.4931506849315068,0.5068493150684932,0.589041095890411,0.6712328767123288,0.7534246575342466,0.7808219178082192,0.8356164383561644,0.7916666666666667,0.7600000000000002,0.7272727272727273,0.500000000000001,0.0,0.6023391812865497,
OPENJPA_NaiveBayes-feature selection4.csv,2,0.25,0.0410958904109589,0.07058823529411765,0.2814014966336049,0.9898935184525249,0.07891791818068776,0.07589024679973853,0.0136986301369863,0.0410958904109589,0.136986301369863,0.1780821917808219,0.2465753424657534,0.273972602739726,0.3013698630136986,0.3287671232876712,0.3972602739726027,0.4383561643835616,0.4520547945205479,0.5068493150684932,0.589041095890411,0.6712328767123288,0.7123287671232876,0.821917808219178,0.8767123287671232,0.9178082191780822,1.0,0.5139110919673451,0.0136986301369863,0.0410958904109589,0.136986301369863,0.1780821917808219,0.2465753424657534,0.273972602739726,0.3013698630136986,0.3287671232876712,0.3972602739726027,0.4383561643835616,0.4520547945205479,0.5068493150684932,0.589041095890411,0.6712328767123288,0.7123287671232876,0.821917808219178,0.8767123287671232,0.9178082191780822,1.0,0.3585117526936843,0.01754385964912286,0.045454545454545525,0.14084507042253525,0.17808219178082196,0.2465753424657534,0.273972602739726,0.3013698630136986,0.3287671232876712,0.3972602739726028,0.4383561643835616,0.452054794520548,0.5068493150684932,0.589041095890411,0.6712328767123288,0.5624999999999999,0.47999999999999987,0.18181818181818177,0,1,0.4686373467916366,
