ID,Size,Predicted,Actual
1,215,2.62294960795017E-6,no
2,274,7.296945344233611E-5,no
3,461,7.583868044081955E-5,no
4,138,2.469084196949203E-6,no
5,358,8.796892387293422E-7,no
6,1248,0.8290302847844514,yes
7,51,7.172375536246719E-7,no
8,45,2.242370786484606E-6,no
9,157,7.938745444121489E-7,no
10,31,6.956166309815852E-7,no
11,1008,3.574569321980158E-5,yes
12,55,3.785134154267742E-6,no
13,204,5.733359423009962E-5,no
14,55,2.342930966374096E-6,no
15,103,4.005053030187995E-6,no
16,83,7.490992725765536E-6,no
17,262,2.7024082201713543E-6,no
18,83,3.062934923227294E-6,no
19,867,0.004132038891083566,yes
20,40,7.172375536246719E-7,no
21,387,5.895089515719075E-5,yes
22,390,2.8070978597590505E-6,no
23,51,7.172375536246719E-7,no
24,637,0.10865904795866041,yes
25,32,6.956166309815852E-7,no
26,68,2.224731951731651E-6,yes
27,547,0.9591152645502881,yes
28,566,0.9777961107545796,no
29,314,0.0038471631182621768,yes
30,839,0.0015818753305529166,yes
31,211,2.1470374411495893E-5,yes
32,31,2.1250195808249917E-6,no
33,50,7.172375536246719E-7,no
34,27,6.956166309815852E-7,no
35,175,0.6313439463943606,no
36,50,2.2637502793597395E-6,no
37,62,7.172375536246719E-7,no
38,87,2.346883373942781E-6,no
39,52,7.172375536246719E-7,no
40,373,0.0014059086542041548,no
41,224,4.004201601461331E-6,no
42,118,7.577468303237619E-7,yes
43,83,7.379853565949956E-7,no
44,147,7.938745444121489E-7,no
45,58,2.2809029350863044E-6,no
46,44,7.172375536246719E-7,no
47,106,7.577468303237619E-7,no
48,189,2.1780651451686308E-5,no
49,151,7.938745444121489E-7,no
50,352,8.748554319450782E-7,no
51,849,3.2486118274035777E-6,yes
52,877,2.087638650330561E-6,yes
53,41,2.221526268418444E-6,no
54,319,8.682303569385699E-7,yes
55,27,6.956166309815852E-7,yes
56,55,7.172375536246719E-7,no
57,94,7.577468303237619E-7,no
58,191,8.100339863652096E-7,no
59,90,7.379853565949956E-7,no
60,90,7.379853565949956E-7,no
61,271,2.7024082201713543E-6,yes
62,152,2.4033181915000713E-6,no
63,90,2.2812461943225043E-6,yes
64,82,2.346883373942781E-6,no
65,147,7.938745444121489E-7,no
66,422,2.810825335261816E-6,yes
67,1059,0.0027951914367571186,yes
68,530,8.701859512402901E-7,yes
69,205,6.793660130603974E-5,yes
70,190,8.069070518457774E-6,no
71,86,2.346883373942781E-6,no
72,207,1.7521923880738674E-4,no
73,397,2.293364750837969E-5,no
74,573,8.526542219040362E-7,no
75,126,7.764118807220766E-7,no
76,167,9.222594292387495E-6,yes
77,109,7.577468303237619E-7,yes
78,85,7.379853565949956E-7,no
79,237,8.380712648919384E-7,no
80,424,1.0755310432975818E-5,yes
81,47,7.172375536246719E-7,no
