ID,Size,Predicted,Actual
1,215,6.64451827242525E-4,no
2,274,6.64451827242525E-4,no
3,461,6.64451827242525E-4,no
4,138,6.64451827242525E-4,no
5,358,3.324468085106383E-4,no
6,1248,6.64451827242525E-4,yes
7,51,2.2168033695411216E-4,no
8,45,6.64451827242525E-4,no
9,157,6.64451827242525E-4,no
10,31,3.324468085106383E-4,no
11,1008,6.64451827242525E-4,yes
12,55,6.64451827242525E-4,no
13,204,6.64451827242525E-4,no
14,55,3.324468085106383E-4,no
15,103,6.64451827242525E-4,no
16,83,6.64451827242525E-4,no
17,262,6.64451827242525E-4,no
18,83,3.324468085106383E-4,no
19,867,6.64451827242525E-4,yes
20,40,6.64451827242525E-4,no
21,387,6.64451827242525E-4,yes
22,390,6.64451827242525E-4,no
23,51,2.2168033695411216E-4,no
24,637,6.64451827242525E-4,yes
25,32,3.324468085106383E-4,no
26,68,6.64451827242525E-4,yes
27,547,6.64451827242525E-4,yes
28,566,6.64451827242525E-4,no
29,314,6.64451827242525E-4,yes
30,839,6.64451827242525E-4,yes
31,211,6.64451827242525E-4,yes
32,31,6.64451827242525E-4,no
33,50,1.6627868307283008E-4,no
34,27,1.1086474501108649E-4,no
35,175,6.64451827242525E-4,no
36,50,6.64451827242525E-4,no
37,62,1.6627868307283008E-4,no
38,87,6.64451827242525E-4,no
39,52,6.64451827242525E-4,no
40,373,6.64451827242525E-4,no
41,224,6.64451827242525E-4,no
42,118,2.2168033695411216E-4,yes
43,83,6.64451827242525E-4,no
44,147,3.324468085106383E-4,no
45,58,6.64451827242525E-4,no
46,44,3.324468085106383E-4,no
47,106,3.324468085106383E-4,no
48,189,6.64451827242525E-4,no
49,151,6.64451827242525E-4,no
50,352,6.64451827242525E-4,no
51,849,6.64451827242525E-4,yes
52,877,6.64451827242525E-4,yes
53,41,6.64451827242525E-4,no
54,319,6.64451827242525E-4,yes
55,27,1.1086474501108649E-4,yes
56,55,6.64451827242525E-4,no
57,94,3.324468085106383E-4,no
58,191,3.324468085106383E-4,no
59,90,2.2168033695411216E-4,no
60,90,2.2168033695411216E-4,no
61,271,6.64451827242525E-4,yes
62,152,6.64451827242525E-4,no
63,90,6.64451827242525E-4,yes
64,82,6.64451827242525E-4,no
65,147,3.324468085106383E-4,no
66,422,6.64451827242525E-4,yes
67,1059,6.64451827242525E-4,yes
68,530,6.64451827242525E-4,yes
69,205,6.64451827242525E-4,yes
70,190,6.64451827242525E-4,no
71,86,6.64451827242525E-4,no
72,207,6.64451827242525E-4,no
73,397,6.64451827242525E-4,no
74,573,6.64451827242525E-4,no
75,126,6.64451827242525E-4,no
76,167,6.64451827242525E-4,yes
77,109,3.324468085106383E-4,yes
78,85,3.324468085106383E-4,no
79,237,6.64451827242525E-4,no
80,424,6.64451827242525E-4,yes
81,47,1.1086474501108649E-4,no
82,1118,6.64451827242525E-4,yes
83,27,1.1086474501108649E-4,no
84,89,2.2168033695411216E-4,no
85,474,6.64451827242525E-4,yes
86,166,3.324468085106383E-4,no
87,92,1.6627868307283008E-4,no
88,476,6.64451827242525E-4,yes
89,93,6.64451827242525E-4,no
90,244,6.64451827242525E-4,no
91,204,6.64451827242525E-4,yes
92,252,6.64451827242525E-4,no
93,109,3.324468085106383E-4,yes
94,618,6.64451827242525E-4,yes
95,565,6.64451827242525E-4,yes
96,69,3.324468085106383E-4,no
97,77,1.6627868307283008E-4,no
98,97,6.64451827242525E-4,no
99,343,6.64451827242525E-4,no
100,214,3.324468085106383E-4,no
101,79,3.324468085106383E-4,no
102,25,3.324468085106383E-4,no
103,84,1.6627868307283008E-4,no
104,34,2.2168033695411216E-4,no
105,33,3.324468085106383E-4,no
106,104,2.2168033695411216E-4,no
107,172,6.64451827242525E-4,no
108,70,2.2168033695411216E-4,no
109,140,6.64451827242525E-4,no
110,156,3.324468085106383E-4,no
111,142,6.64451827242525E-4,no
112,152,6.64451827242525E-4,no
113,31,3.324468085106383E-4,no
114,60,6.64451827242525E-4,no
115,60,6.64451827242525E-4,no
116,876,6.64451827242525E-4,no
117,61,6.64451827242525E-4,no
118,185,6.64451827242525E-4,no
119,264,6.64451827242525E-4,no
120,43,6.64451827242525E-4,no
121,248,6.64451827242525E-4,no
122,310,6.64451827242525E-4,no
123,199,6.64451827242525E-4,no
124,194,6.64451827242525E-4,no
125,346,6.64451827242525E-4,no
126,90,6.64451827242525E-4,no
127,335,6.64451827242525E-4,yes
128,372,6.64451827242525E-4,no
129,84,1.6627868307283008E-4,no
130,53,3.324468085106383E-4,no
131,148,6.64451827242525E-4,yes
132,4088,6.64451827242525E-4,no
133,860,6.64451827242525E-4,yes
134,47,1.1086474501108649E-4,no
135,101,1.6627868307283008E-4,no
136,517,6.64451827242525E-4,yes
137,327,6.64451827242525E-4,yes
138,275,6.64451827242525E-4,yes
139,136,6.64451827242525E-4,yes
140,56,1.6627868307283008E-4,no
141,74,8.315316813570598E-5,yes
142,362,6.64451827242525E-4,yes
143,174,6.64451827242525E-4,no
144,148,6.64451827242525E-4,no
145,92,6.64451827242525E-4,no
146,45,2.2168033695411216E-4,yes
147,39,3.324468085106383E-4,no
148,182,6.64451827242525E-4,no
149,77,6.64451827242525E-4,no
150,666,6.64451827242525E-4,no
151,88,3.324468085106383E-4,yes
152,263,6.64451827242525E-4,yes
153,54,2.2168033695411216E-4,no
154,76,6.64451827242525E-4,yes
155,132,6.64451827242525E-4,no
156,160,6.64451827242525E-4,no
157,152,6.64451827242525E-4,no
158,39,2.2168033695411216E-4,no
159,677,6.64451827242525E-4,no
160,131,6.64451827242525E-4,no
161,47,1.1086474501108649E-4,no
162,129,3.324468085106383E-4,no
163,43,3.324468085106383E-4,no
164,73,3.324468085106383E-4,no
165,257,6.64451827242525E-4,no
166,356,6.64451827242525E-4,no
167,62,1.6627868307283008E-4,no
168,45,2.2168033695411216E-4,no
169,97,6.64451827242525E-4,no
170,131,6.64451827242525E-4,yes
171,68,6.64451827242525E-4,yes
172,99,6.64451827242525E-4,no
173,53,6.64451827242525E-4,no
174,81,3.324468085106383E-4,no
175,78,3.324468085106383E-4,yes
176,69,6.64451827242525E-4,no
177,69,6.64451827242525E-4,no
178,77,3.324468085106383E-4,no
179,72,6.64451827242525E-4,no
180,72,6.64451827242525E-4,no
181,63,6.64451827242525E-4,no
182,50,6.64451827242525E-4,no
183,28,6.64451827242525E-4,no
184,96,6.64451827242525E-4,no
185,40,6.64451827242525E-4,no
186,76,3.324468085106383E-4,no
187,49,6.64451827242525E-4,no
188,63,6.64451827242525E-4,no
189,55,3.324468085106383E-4,no
190,45,6.64451827242525E-4,no
191,476,6.64451827242525E-4,no
192,77,1.6627868307283008E-4,no
193,69,3.324468085106383E-4,no
194,104,2.2168033695411216E-4,no
195,115,6.64451827242525E-4,no
196,421,6.64451827242525E-4,no
197,61,6.64451827242525E-4,no
198,2009,6.64451827242525E-4,no
199,179,3.324468085106383E-4,no
200,106,3.324468085106383E-4,no
201,33,3.324468085106383E-4,no
202,657,6.64451827242525E-4,no
203,295,6.64451827242525E-4,no
204,872,6.64451827242525E-4,no
205,444,6.64451827242525E-4,no
206,168,3.324468085106383E-4,no
207,752,6.64451827242525E-4,no
208,135,6.64451827242525E-4,no
209,1126,6.64451827242525E-4,no
210,163,3.324468085106383E-4,no
211,184,6.64451827242525E-4,no
212,51,2.2168033695411216E-4,no
213,25,3.324468085106383E-4,no
214,180,6.64451827242525E-4,no
215,64,1.6627868307283008E-4,no
216,101,1.6627868307283008E-4,no
217,512,6.64451827242525E-4,no
218,187,6.64451827242525E-4,no
219,56,1.6627868307283008E-4,no
220,39,2.2168033695411216E-4,no
221,261,6.64451827242525E-4,no
222,73,6.64451827242525E-4,no
223,65,6.64451827242525E-4,no
224,329,6.64451827242525E-4,no
225,64,1.6627868307283008E-4,no
226,164,6.64451827242525E-4,no
227,624,3.324468085106383E-4,no
228,74,8.315316813570598E-5,no
229,117,2.2168033695411216E-4,no
230,84,1.6627868307283008E-4,no
231,226,6.64451827242525E-4,no
232,76,3.324468085106383E-4,no
233,323,6.64451827242525E-4,no
234,72,1.6627868307283008E-4,no
235,42,2.2168033695411216E-4,no
236,48,2.2168033695411216E-4,no
237,89,2.2168033695411216E-4,no
238,380,6.64451827242525E-4,no
239,141,6.64451827242525E-4,no
240,148,3.324468085106383E-4,no
241,191,3.324468085106383E-4,no
242,46,6.64451827242525E-4,no
243,165,6.64451827242525E-4,no
244,171,6.64451827242525E-4,no
245,56,1.6627868307283008E-4,no
246,179,3.324468085106383E-4,no
247,74,8.315316813570598E-5,no
248,36,3.324468085106383E-4,no
249,37,2.2168033695411216E-4,no
250,34,2.2168033695411216E-4,no
251,34,2.2168033695411216E-4,no
252,38,3.324468085106383E-4,no
253,39,2.2168033695411216E-4,no
254,156,3.324468085106383E-4,no
255,84,1.6627868307283008E-4,no
256,117,2.2168033695411216E-4,no
257,94,3.324468085106383E-4,no
258,71,6.64451827242525E-4,no
259,183,2.2168033695411216E-4,no
260,85,3.324468085106383E-4,no
261,183,2.2168033695411216E-4,no
262,70,2.2168033695411216E-4,no
263,54,2.2168033695411216E-4,no
264,160,6.64451827242525E-4,no
265,128,3.324468085106383E-4,no
266,151,6.64451827242525E-4,no
267,422,3.324468085106383E-4,no
268,221,6.64451827242525E-4,no
269,50,1.6627868307283008E-4,no
270,42,2.2168033695411216E-4,no
271,624,3.324468085106383E-4,no
272,377,6.64451827242525E-4,no
273,382,6.64451827242525E-4,no
274,72,1.6627868307283008E-4,no
275,92,1.6627868307283008E-4,no
276,282,6.64451827242525E-4,no
277,371,6.64451827242525E-4,no
278,47,1.1086474501108649E-4,no
279,108,3.324468085106383E-4,no
280,111,3.324468085106383E-4,no
281,319,6.64451827242525E-4,no
282,129,3.324468085106383E-4,no
283,49,2.2168033695411216E-4,no
284,358,3.324468085106383E-4,no
285,277,6.64451827242525E-4,no
286,49,2.2168033695411216E-4,no
287,89,2.2168033695411216E-4,no
288,41,6.64451827242525E-4,no
289,66,3.324468085106383E-4,no
290,63,2.2168033695411216E-4,no
291,24,6.64451827242525E-4,no
