ID,Size,Predicted,Actual
1,215,1.3851566612183837E-5,no
2,273,1.3423179145748878E-5,yes
3,460,1.3423179145748878E-5,yes
4,138,1.3423179145748878E-5,no
5,358,1.3423179145748878E-5,no
6,1248,2.5038810155741396E-5,yes
7,51,1.3851566612183837E-5,no
8,157,1.3423179145748878E-5,no
9,31,1.3851566612183837E-5,no
10,981,1.3423179145748878E-5,yes
11,180,1.3851566612183837E-5,no
12,262,1.3423179145748878E-5,no
13,553,1.3423179145748878E-5,yes
14,40,1.3851566612183837E-5,no
15,369,2.5038810155741396E-5,no
16,390,1.3423179145748878E-5,no
17,51,1.3851566612183837E-5,no
18,577,1.3851566612183837E-5,yes
19,32,1.3851566612183837E-5,no
20,66,1.3851566612183837E-5,no
21,188,1.3423179145748878E-5,yes
22,582,1.3851566612183837E-5,yes
23,160,1.3423179145748878E-5,yes
24,50,1.3851566612183837E-5,no
25,27,1.3851566612183837E-5,no
26,923,5.917860101787193E-5,yes
27,60,1.3851566612183837E-5,no
28,62,1.3851566612183837E-5,no
29,87,1.3851566612183837E-5,no
30,52,1.3851566612183837E-5,no
31,268,1.3851566612183837E-5,no
32,163,1.3851566612183837E-5,no
33,109,1.3851566612183837E-5,no
34,147,1.3851566612183837E-5,no
35,58,1.3851566612183837E-5,no
36,44,1.3851566612183837E-5,no
37,106,1.3851566612183837E-5,yes
38,139,1.3851566612183837E-5,no
39,326,1.3851566612183837E-5,no
40,648,1.3851566612183837E-5,no
41,792,2.5038810155741396E-5,yes
42,319,2.5038810155741396E-5,yes
43,55,1.3851566612183837E-5,no
44,191,1.3851566612183837E-5,no
45,90,1.3851566612183837E-5,no
46,273,1.3851566612183837E-5,yes
47,137,1.3851566612183837E-5,no
48,79,1.3851566612183837E-5,no
49,82,1.3851566612183837E-5,no
50,147,1.3851566612183837E-5,no
51,422,1.3851566612183837E-5,no
52,979,1.3423179145748878E-5,yes
53,495,2.5038810155741396E-5,yes
54,189,1.3851566612183837E-5,no
55,167,1.3423179145748878E-5,yes
56,86,1.3423179145748878E-5,no
57,182,1.3851566612183837E-5,yes
58,361,1.3423179145748878E-5,yes
59,126,1.3851566612183837E-5,no
60,106,1.3851566612183837E-5,no
61,109,1.3851566612183837E-5,no
62,85,1.3851566612183837E-5,no
63,236,1.3851566612183837E-5,no
64,315,2.5038810155741396E-5,yes
65,695,8.679048776254121E-5,yes
66,27,1.3851566612183837E-5,no
67,89,1.3851566612183837E-5,no
68,301,1.3423179145748878E-5,yes
69,153,1.3851566612183837E-5,yes
70,92,1.3851566612183837E-5,no
71,466,1.3423179145748878E-5,yes
72,93,1.3851566612183837E-5,no
73,244,1.3851566612183837E-5,no
74,192,1.3851566612183837E-5,yes
75,252,1.3423179145748878E-5,no
76,109,1.3851566612183837E-5,no
77,601,1.3851566612183837E-5,yes
78,565,1.3423179145748878E-5,yes
79,69,1.3851566612183837E-5,no
80,77,1.3851566612183837E-5,no
81,94,1.3851566612183837E-5,yes
82,337,1.3851566612183837E-5,no
83,214,1.3851566612183837E-5,no
84,79,1.3851566612183837E-5,no
85,25,1.3851566612183837E-5,no
86,84,1.3851566612183837E-5,no
87,34,1.3851566612183837E-5,no
88,33,1.3851566612183837E-5,no
89,104,1.3851566612183837E-5,no
90,172,1.3851566612183837E-5,no
91,70,1.3851566612183837E-5,no
92,140,1.3851566612183837E-5,no
93,156,1.3423179145748878E-5,no
94,248,1.3851566612183837E-5,no
95,277,1.3423179145748878E-5,yes
96,189,2.5038810155741396E-5,no
97,194,2.5038810155741396E-5,no
98,346,2.5038810155741396E-5,no
99,304,2.5038810155741396E-5,no
100,356,2.5038810155741396E-5,yes
101,84,2.5038810155741396E-5,no
102,53,1.3423179145748878E-5,no
103,132,1.3851566612183837E-5,no
104,4088,1.3851566612183837E-5,no
105,691,5.917860101787193E-5,yes
106,47,2.5038810155741396E-5,no
107,101,1.3423179145748878E-5,no
108,510,2.5038810155741396E-5,yes
109,328,1.3423179145748878E-5,yes
110,273,1.3851566612183837E-5,yes
111,136,1.3851566612183837E-5,no
112,56,1.3851566612183837E-5,no
113,74,1.3851566612183837E-5,no
114,359,1.3423179145748878E-5,yes
115,174,1.3851566612183837E-5,no
116,148,1.3851566612183837E-5,no
117,92,1.3851566612183837E-5,no
118,45,1.3851566612183837E-5,no
119,168,1.3851566612183837E-5,no
120,77,1.3851566612183837E-5,no
121,666,1.3423179145748878E-5,no
122,88,1.3851566612183837E-5,no
123,262,1.3423179145748878E-5,no
124,54,1.3851566612183837E-5,no
125,48,1.3851566612183837E-5,yes
126,140,1.3851566612183837E-5,no
127,152,1.3851566612183837E-5,no
128,39,1.3851566612183837E-5,no
129,131,1.3851566612183837E-5,no
130,47,1.3851566612183837E-5,no
131,129,1.3851566612183837E-5,no
132,43,1.3851566612183837E-5,no
133,243,1.3851566612183837E-5,yes
134,62,1.3851566612183837E-5,no
135,45,1.3851566612183837E-5,no
136,97,1.3423179145748878E-5,no
137,476,1.3423179145748878E-5,no
138,77,1.3423179145748878E-5,no
139,69,1.3423179145748878E-5,no
140,104,1.3423179145748878E-5,no
141,115,1.3423179145748878E-5,no
142,421,1.3423179145748878E-5,no
143,61,1.3423179145748878E-5,no
144,2009,2.5038810155741396E-5,no
145,179,1.3423179145748878E-5,no
146,106,1.3423179145748878E-5,no
147,33,1.3423179145748878E-5,no
148,657,1.3423179145748878E-5,no
149,295,1.3423179145748878E-5,no
150,872,1.3423179145748878E-5,no
151,444,1.3423179145748878E-5,no
152,168,1.3423179145748878E-5,no
153,752,1.3423179145748878E-5,no
154,135,1.3423179145748878E-5,no
155,1126,1.3423179145748878E-5,no
156,163,1.3423179145748878E-5,no
157,184,1.3423179145748878E-5,no
158,51,1.3423179145748878E-5,no
159,25,1.3423179145748878E-5,no
160,180,1.3423179145748878E-5,no
161,64,1.3423179145748878E-5,no
162,101,1.3423179145748878E-5,no
163,512,1.3423179145748878E-5,no
164,187,1.3423179145748878E-5,no
165,56,1.3423179145748878E-5,no
166,39,1.3423179145748878E-5,no
167,261,1.3423179145748878E-5,no
168,73,1.3423179145748878E-5,no
169,65,1.3423179145748878E-5,no
170,329,1.3423179145748878E-5,no
171,64,1.3423179145748878E-5,no
172,164,1.3423179145748878E-5,no
173,624,2.5038810155741396E-5,no
174,74,1.3423179145748878E-5,no
175,117,1.3423179145748878E-5,no
176,84,1.3423179145748878E-5,no
177,226,2.5038810155741396E-5,no
178,76,1.3423179145748878E-5,no
179,323,1.3423179145748878E-5,no
180,72,1.3851566612183837E-5,no
181,42,1.3851566612183837E-5,no
182,48,1.3851566612183837E-5,no
183,89,1.3851566612183837E-5,no
184,380,1.3851566612183837E-5,no
185,141,1.3423179145748878E-5,no
186,148,1.3423179145748878E-5,no
187,191,1.3851566612183837E-5,no
188,46,1.3851566612183837E-5,no
189,165,1.3851566612183837E-5,no
190,171,1.3851566612183837E-5,no
191,56,1.3851566612183837E-5,no
192,179,1.3851566612183837E-5,no
193,74,1.3851566612183837E-5,no
194,36,1.3851566612183837E-5,no
195,37,1.3851566612183837E-5,no
196,34,1.3851566612183837E-5,no
197,34,1.3851566612183837E-5,no
198,38,1.3851566612183837E-5,no
199,39,1.3851566612183837E-5,no
200,156,1.3851566612183837E-5,no
201,84,1.3851566612183837E-5,no
202,117,1.3851566612183837E-5,no
203,94,1.3851566612183837E-5,no
204,71,1.3851566612183837E-5,no
205,183,1.3851566612183837E-5,no
206,85,1.3851566612183837E-5,no
207,183,1.3851566612183837E-5,no
208,70,1.3851566612183837E-5,no
209,54,1.3851566612183837E-5,no
210,160,1.3851566612183837E-5,no
211,125,1.3851566612183837E-5,no
212,151,1.3851566612183837E-5,no
213,422,1.3423179145748878E-5,no
214,221,1.3423179145748878E-5,no
215,50,1.3851566612183837E-5,no
216,42,1.3851566612183837E-5,no
217,624,1.3851566612183837E-5,no
218,377,1.3851566612183837E-5,no
219,383,1.3851566612183837E-5,yes
220,72,1.3851566612183837E-5,no
221,92,1.3851566612183837E-5,no
222,282,1.3423179145748878E-5,no
223,371,1.3851566612183837E-5,no
224,47,1.3851566612183837E-5,no
225,108,1.3851566612183837E-5,no
226,111,1.3851566612183837E-5,no
227,319,1.3851566612183837E-5,no
228,129,1.3851566612183837E-5,no
229,49,1.3851566612183837E-5,no
230,358,1.3851566612183837E-5,no
231,277,1.3851566612183837E-5,no
232,49,1.3851566612183837E-5,no
233,89,1.3851566612183837E-5,no
234,41,1.3851566612183837E-5,no
235,66,1.3851566612183837E-5,no
236,63,1.3851566612183837E-5,no
237,24,1.3851566612183837E-5,no
238,50,1.3851566612183837E-5,no
239,72,1.3851566612183837E-5,no
240,47,1.3851566612183837E-5,no
241,47,1.3851566612183837E-5,no
242,183,1.3851566612183837E-5,no
243,49,1.3851566612183837E-5,no
244,50,1.3851566612183837E-5,no
245,98,1.3851566612183837E-5,no
246,143,1.3851566612183837E-5,no
247,43,1.3851566612183837E-5,no
248,42,1.3851566612183837E-5,no
249,56,1.3851566612183837E-5,no
250,44,1.3851566612183837E-5,no
251,26,1.3851566612183837E-5,no
252,254,1.3851566612183837E-5,no
253,16883,1.3851566612183837E-5,no
254,74,1.3851566612183837E-5,no
255,153,1.3851566612183837E-5,no
256,68,1.3851566612183837E-5,no
257,100,1.3851566612183837E-5,no
258,550,1.3423179145748878E-5,no
259,437,1.3851566612183837E-5,no
260,1038,2.5038810155741396E-5,no
261,104,1.3423179145748878E-5,no
262,332,1.3423179145748878E-5,no
263,123,1.3851566612183837E-5,no
264,106,1.3851566612183837E-5,no
265,106,1.3851566612183837E-5,no
266,94,1.3423179145748878E-5,no
267,101,1.3423179145748878E-5,no
268,38,1.3851566612183837E-5,no
269,628,5.917860101787193E-5,no
270,32,1.3851566612183837E-5,no
271,111,1.3851566612183837E-5,no
272,35,1.3851566612183837E-5,no
273,90,1.3851566612183837E-5,no
274,27,1.3851566612183837E-5,no
275,28,1.3851566612183837E-5,no
276,92,1.3851566612183837E-5,no
277,956,5.917860101787193E-5,yes
278,67,1.3851566612183837E-5,no
279,29,1.3851566612183837E-5,no
280,105,1.3851566612183837E-5,no
281,72,1.3851566612183837E-5,no
282,37,1.3851566612183837E-5,no
283,47,1.3851566612183837E-5,no
284,31,1.3851566612183837E-5,no
285,90,1.3851566612183837E-5,no
286,223,1.3851566612183837E-5,no
287,214,1.3851566612183837E-5,no
288,107,1.3851566612183837E-5,no
289,37,1.3851566612183837E-5,no
290,27,1.3851566612183837E-5,no
291,48,1.3851566612183837E-5,no
292,167,1.3423179145748878E-5,no
293,213,1.3851566612183837E-5,no
294,867,1.3423179145748878E-5,no
295,159,1.3851566612183837E-5,no
296,100,1.3851566612183837E-5,no
297,96,1.3851566612183837E-5,no
298,842,2.5038810155741396E-5,no
299,525,1.3423179145748878E-5,no
300,83,1.3851566612183837E-5,no
301,63,1.3851566612183837E-5,no
302,76,1.3851566612183837E-5,no
303,202,1.3851566612183837E-5,no
304,155,1.3423179145748878E-5,no
305,1263,1.3423179145748878E-5,no
306,74,1.3851566612183837E-5,no
307,101,1.3851566612183837E-5,no
308,27,1.3851566612183837E-5,no
309,22,1.3851566612183837E-5,no
310,491,1.3423179145748878E-5,no
311,62,1.3851566612183837E-5,no
312,59,1.3851566612183837E-5,no
313,99,1.3851566612183837E-5,no
314,27,1.3851566612183837E-5,no
315,77,1.3851566612183837E-5,no
316,846,1.3851566612183837E-5,yes
317,64,1.3851566612183837E-5,no
318,45,1.3851566612183837E-5,no
319,63,1.3851566612183837E-5,no
320,54,1.3851566612183837E-5,no
321,64,1.3851566612183837E-5,no
322,132,1.3851566612183837E-5,no
323,177,1.3851566612183837E-5,no
324,70,1.3851566612183837E-5,no
325,36,1.3851566612183837E-5,no
326,58,1.3851566612183837E-5,no
327,62,1.3851566612183837E-5,no
328,132,1.3851566612183837E-5,no
329,74,1.3851566612183837E-5,no
330,86,1.3423179145748878E-5,no
331,74,1.3851566612183837E-5,no
332,48,1.3851566612183837E-5,no
333,74,1.3851566612183837E-5,no
334,86,1.3851566612183837E-5,no
335,355,1.3851566612183837E-5,no
336,53,1.3851566612183837E-5,no
337,804,1.3423179145748878E-5,no
338,75,1.3851566612183837E-5,no
339,125,1.3851566612183837E-5,no
340,200,1.3851566612183837E-5,no
341,134,1.3851566612183837E-5,no
342,57,1.3851566612183837E-5,no
343,123,1.3851566612183837E-5,no
344,266,1.3423179145748878E-5,no
345,162,1.3851566612183837E-5,no
346,130,1.3851566612183837E-5,no
347,108,1.3851566612183837E-5,no
348,354,1.3423179145748878E-5,no
349,88,1.3423179145748878E-5,no
350,28,1.3851566612183837E-5,no
351,58,1.3423179145748878E-5,no
352,308,1.3423179145748878E-5,no
353,343,2.5038810155741396E-5,no
354,103,1.3851566612183837E-5,no
355,35,1.3851566612183837E-5,no
356,98,1.3851566612183837E-5,no
357,117,1.3423179145748878E-5,no
358,558,1.3851566612183837E-5,no
