ID,Size,Predicted,Actual
1,215,1.1286920376869285E-5,no
2,273,1.0937848001581748E-5,yes
3,460,1.0937848001581748E-5,yes
4,138,1.0937848001581748E-5,no
5,358,1.0937848001581748E-5,no
6,1248,2.0402907142359452E-5,yes
7,51,1.1286920376869285E-5,no
8,157,1.0937848001581748E-5,no
9,31,1.1286920376869285E-5,no
10,981,1.0937848001581748E-5,yes
11,180,1.1286920376869285E-5,no
12,262,1.0937848001581748E-5,no
13,553,1.0937848001581748E-5,yes
14,40,1.1286920376869285E-5,no
15,369,2.0402907142359452E-5,no
16,390,1.0937848001581748E-5,no
17,51,1.1286920376869285E-5,no
18,577,1.1286920376869285E-5,yes
19,32,1.1286920376869285E-5,no
20,66,1.1286920376869285E-5,no
21,188,1.0937848001581748E-5,yes
22,582,1.1286920376869285E-5,yes
23,160,1.0937848001581748E-5,yes
24,50,1.1286920376869285E-5,no
25,27,1.1286920376869285E-5,no
26,923,4.8222369945932666E-5,yes
27,60,1.1286920376869285E-5,no
28,62,1.1286920376869285E-5,no
29,87,1.1286920376869285E-5,no
30,52,1.1286920376869285E-5,no
31,268,1.1286920376869285E-5,no
32,163,1.1286920376869285E-5,no
33,109,1.1286920376869285E-5,no
34,147,1.1286920376869285E-5,no
35,58,1.1286920376869285E-5,no
36,44,1.1286920376869285E-5,no
37,106,1.1286920376869285E-5,yes
38,139,1.1286920376869285E-5,no
39,326,1.1286920376869285E-5,no
40,648,1.1286920376869285E-5,no
41,792,2.0402907142359452E-5,yes
42,319,2.0402907142359452E-5,yes
43,55,1.1286920376869285E-5,no
44,191,1.1286920376869285E-5,no
45,90,1.1286920376869285E-5,no
46,273,1.1286920376869285E-5,yes
47,137,1.1286920376869285E-5,no
48,79,1.1286920376869285E-5,no
49,82,1.1286920376869285E-5,no
50,147,1.1286920376869285E-5,no
51,422,1.1286920376869285E-5,no
52,979,1.0937848001581748E-5,yes
53,495,2.0402907142359452E-5,yes
54,189,1.1286920376869285E-5,no
55,167,1.0937848001581748E-5,yes
56,86,1.0937848001581748E-5,no
57,182,1.1286920376869285E-5,yes
58,361,1.0937848001581748E-5,yes
59,126,1.1286920376869285E-5,no
60,106,1.1286920376869285E-5,no
61,109,1.1286920376869285E-5,no
62,85,1.1286920376869285E-5,no
63,236,1.1286920376869285E-5,no
64,315,2.0402907142359452E-5,yes
65,695,7.072295952056476E-5,yes
66,27,1.1286920376869285E-5,no
67,89,1.1286920376869285E-5,no
68,301,1.0937848001581748E-5,yes
69,153,1.1286920376869285E-5,yes
70,92,1.1286920376869285E-5,no
71,466,1.0937848001581748E-5,yes
72,93,1.1286920376869285E-5,no
73,244,1.1286920376869285E-5,no
74,192,1.1286920376869285E-5,yes
75,252,1.0937848001581748E-5,no
76,109,1.1286920376869285E-5,no
77,601,1.1286920376869285E-5,yes
78,565,1.0937848001581748E-5,yes
79,69,1.1286920376869285E-5,no
80,77,1.1286920376869285E-5,no
81,94,1.1286920376869285E-5,yes
82,337,1.1286920376869285E-5,no
83,214,1.1286920376869285E-5,no
84,79,1.1286920376869285E-5,no
85,25,1.1286920376869285E-5,no
86,84,1.1286920376869285E-5,no
87,34,1.1286920376869285E-5,no
88,33,1.1286920376869285E-5,no
89,104,1.1286920376869285E-5,no
90,172,1.1286920376869285E-5,no
91,70,1.1286920376869285E-5,no
92,140,1.1286920376869285E-5,no
93,156,1.0937848001581748E-5,no
94,248,1.1286920376869285E-5,no
95,277,1.0937848001581748E-5,yes
96,189,2.0402907142359452E-5,no
97,194,2.0402907142359452E-5,no
98,346,2.0402907142359452E-5,no
99,304,2.0402907142359452E-5,no
100,356,2.0402907142359452E-5,yes
101,84,2.0402907142359452E-5,no
102,53,1.0937848001581748E-5,no
103,132,1.1286920376869285E-5,no
104,4088,1.1286920376869285E-5,no
105,691,4.8222369945932666E-5,yes
106,47,2.0402907142359452E-5,no
107,101,1.0937848001581748E-5,no
108,510,2.0402907142359452E-5,yes
109,328,1.0937848001581748E-5,yes
110,273,1.1286920376869285E-5,yes
111,136,1.1286920376869285E-5,no
112,56,1.1286920376869285E-5,no
113,74,1.1286920376869285E-5,no
114,359,1.0937848001581748E-5,yes
115,174,1.1286920376869285E-5,no
116,148,1.1286920376869285E-5,no
117,92,1.1286920376869285E-5,no
118,45,1.1286920376869285E-5,no
119,168,1.1286920376869285E-5,no
120,77,1.1286920376869285E-5,no
121,666,1.0937848001581748E-5,no
122,88,1.1286920376869285E-5,no
123,262,1.0937848001581748E-5,no
124,54,1.1286920376869285E-5,no
125,48,1.1286920376869285E-5,yes
126,140,1.1286920376869285E-5,no
127,152,1.1286920376869285E-5,no
128,39,1.1286920376869285E-5,no
129,131,1.1286920376869285E-5,no
130,47,1.1286920376869285E-5,no
131,129,1.1286920376869285E-5,no
132,43,1.1286920376869285E-5,no
133,243,1.1286920376869285E-5,yes
134,62,1.1286920376869285E-5,no
