ID,Size,Predicted,Actual
1,215,5.658904178276971E-4,no
2,274,5.658904178276971E-4,no
3,461,5.658904178276971E-4,no
4,138,5.658904178276971E-4,no
5,358,2.831054155557467E-4,no
6,1248,5.658904178276971E-4,yes
7,51,1.8877257206213725E-4,no
8,45,5.658904178276971E-4,no
9,157,5.658904178276971E-4,no
10,31,2.831054155557467E-4,no
11,1008,5.658904178276971E-4,yes
12,55,5.658904178276971E-4,no
13,204,5.658904178276971E-4,no
14,55,2.831054155557467E-4,no
15,103,5.658904178276971E-4,no
16,83,5.658904178276971E-4,no
17,262,5.658904178276971E-4,no
18,83,2.831054155557467E-4,no
19,867,5.658904178276971E-4,yes
20,40,5.658904178276971E-4,no
21,387,5.658904178276971E-4,yes
22,390,5.658904178276971E-4,no
23,51,1.8877257206213725E-4,no
24,637,5.658904178276971E-4,yes
25,32,2.831054155557467E-4,no
26,68,5.658904178276971E-4,yes
27,547,5.658904178276971E-4,yes
28,566,5.658904178276971E-4,no
29,314,5.658904178276971E-4,yes
30,839,5.658904178276971E-4,yes
31,211,5.658904178276971E-4,yes
32,31,5.658904178276971E-4,no
33,50,1.4159279346450684E-4,no
34,27,9.440410693714839E-5,no
35,175,5.658904178276971E-4,no
36,50,5.658904178276971E-4,no
37,62,1.4159279346450684E-4,no
38,87,5.658904178276971E-4,no
39,52,5.658904178276971E-4,no
40,373,5.658904178276971E-4,no
41,224,5.658904178276971E-4,no
42,118,1.8877257206213725E-4,yes
43,83,5.658904178276971E-4,no
44,147,2.831054155557467E-4,no
45,58,5.658904178276971E-4,no
46,44,2.831054155557467E-4,no
47,106,2.831054155557467E-4,no
48,189,5.658904178276971E-4,no
49,151,5.658904178276971E-4,no
50,352,5.658904178276971E-4,no
51,849,5.658904178276971E-4,yes
52,877,5.658904178276971E-4,yes
53,41,5.658904178276971E-4,no
54,319,5.658904178276971E-4,yes
55,27,9.440410693714839E-5,yes
56,55,5.658904178276971E-4,no
57,94,2.831054155557467E-4,no
58,191,2.831054155557467E-4,no
59,90,1.8877257206213725E-4,no
60,90,1.8877257206213725E-4,no
61,271,5.658904178276971E-4,yes
62,152,5.658904178276971E-4,no
63,90,5.658904178276971E-4,yes
64,82,5.658904178276971E-4,no
65,147,2.831054155557467E-4,no
66,422,5.658904178276971E-4,yes
67,1059,5.658904178276971E-4,yes
68,530,5.658904178276971E-4,yes
69,205,5.658904178276971E-4,yes
70,190,5.658904178276971E-4,no
71,86,5.658904178276971E-4,no
72,207,5.658904178276971E-4,no
73,397,5.658904178276971E-4,no
74,573,5.658904178276971E-4,no
75,126,5.658904178276971E-4,no
76,167,5.658904178276971E-4,yes
77,109,2.831054155557467E-4,yes
78,85,2.831054155557467E-4,no
79,237,5.658904178276971E-4,no
80,424,5.658904178276971E-4,yes
81,47,9.440410693714839E-5,no
82,1118,5.658904178276971E-4,yes
83,27,9.440410693714839E-5,no
84,89,1.8877257206213725E-4,no
85,474,5.658904178276971E-4,yes
86,166,2.831054155557467E-4,no
87,92,1.4159279346450684E-4,no
88,476,5.658904178276971E-4,yes
89,93,5.658904178276971E-4,no
90,244,5.658904178276971E-4,no
91,204,5.658904178276971E-4,yes
92,252,5.658904178276971E-4,no
93,109,2.831054155557467E-4,yes
94,618,5.658904178276971E-4,yes
95,565,5.658904178276971E-4,yes
96,69,2.831054155557467E-4,no
97,77,1.4159279346450684E-4,no
98,97,5.658904178276971E-4,no
99,343,5.658904178276971E-4,no
100,214,2.831054155557467E-4,no
101,79,2.831054155557467E-4,no
102,25,2.831054155557467E-4,no
103,84,1.4159279346450684E-4,no
104,34,1.8877257206213725E-4,no
105,33,2.831054155557467E-4,no
106,104,1.8877257206213725E-4,no
107,172,5.658904178276971E-4,no
108,70,1.8877257206213725E-4,no
109,140,5.658904178276971E-4,no
110,156,2.831054155557467E-4,no
111,142,5.658904178276971E-4,no
112,152,5.658904178276971E-4,no
113,31,2.831054155557467E-4,no
114,60,5.658904178276971E-4,no
115,60,5.658904178276971E-4,no
116,876,5.658904178276971E-4,no
117,61,5.658904178276971E-4,no
118,185,5.658904178276971E-4,no
