@relation OPENJPA_trainingSet13-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Age numeric
@attribute 'Revision number' numeric
@attribute 'Fix number' numeric
@attribute 'Author Number' numeric
@attribute LOC_added numeric
@attribute MAX_LOC_added numeric
@attribute AVG_LOC_added numeric
@attribute churn numeric
@attribute MAX_churn numeric
@attribute Buggyness {no,yes}

@data
49,2,17,1,0,1,1,1,1,0,0,no
36,2,17,1,0,1,1,1,1,0,0,no
36,2,17,1,0,1,1,1,1,0,0,no
42,2,17,1,0,1,1,1,1,0,0,no
46,2,17,1,0,1,1,1,1,0,0,no
29,2,17,1,0,1,1,1,1,0,0,no
43,2,17,1,0,1,1,1,1,0,0,no
117,146,17,3,0,3,77,1,25.666667,102,55,no
105,115,17,3,0,3,110,110,36.666667,115,110,no
97,85,17,6,0,3,52,1,8.666667,23,9,no
43,2,17,1,0,1,1,1,1,0,0,no
34,2,17,1,0,1,1,1,1,0,0,no
86,0,17,0,0,0,0,0,0,0,0,no
35,2,17,1,0,1,1,1,1,0,0,no
28,2,17,1,0,1,1,1,1,0,0,no
45,2,17,1,0,1,1,1,1,0,0,no
165,0,17,0,0,0,0,0,0,0,0,yes
67,11,17,2,0,2,10,1,5,9,9,no
34,2,17,1,0,1,1,1,1,0,0,no
34,2,17,1,0,1,1,1,1,0,0,no
41,2,17,1,0,1,1,1,1,0,0,no
48,2,17,1,0,1,1,1,1,0,0,no
34,2,17,1,0,1,1,1,1,0,0,no
34,2,17,1,0,1,1,1,1,0,0,no
51,2,17,1,0,1,1,1,1,0,0,no
35,2,17,1,0,1,1,1,1,0,0,no
857,0,17,0,0,0,0,0,0,0,0,yes
682,2,17,1,0,1,1,1,1,0,0,yes
47,2,17,1,0,1,1,1,1,0,0,no
34,2,17,1,0,1,1,1,1,0,0,no
44,2,17,1,0,1,1,1,1,0,0,no
1618,183,17,7,0,4,91,2,13,121,58,no
113,2,17,1,0,1,1,1,1,0,0,no
38,2,17,1,0,1,1,1,1,0,0,no
37,2,17,1,0,1,1,1,1,0,0,no
35,2,17,1,0,1,1,1,1,0,0,no
37,2,17,1,0,1,1,1,1,0,0,no
35,2,17,1,0,1,1,1,1,0,0,no
36,2,17,1,0,1,1,1,1,0,0,no
107,2,17,1,0,1,1,1,1,0,0,no
319,101,17,6,0,2,65,1,10.833333,31,19,yes
61,135,17,3,0,2,98,75,32.666667,91,75,no
1002,27,17,3,0,2,22,4,7.333333,17,16,yes
107,2,17,1,0,1,1,1,1,0,0,no
74,88,17,2,0,2,13,13,6.5,62,57,no
107,111,17,2,0,2,109,109,54.5,111,109,no
37,2,17,1,0,1,1,1,1,0,0,no
36,2,17,1,0,1,1,1,1,0,0,no
36,2,17,1,0,1,1,1,1,0,0,no
41,2,17,1,0,1,1,1,1,0,0,no
52,2,17,1,0,1,1,1,1,0,0,no
34,2,17,1,0,1,1,1,1,0,0,no
279,231,17,4,0,3,43,1,10.75,145,141,no
253,559,17,2,0,2,406,406,203,559,406,no
58,59,17,3,0,3,9,1,3,41,37,no
80,82,17,2,0,2,81,81,40.5,82,81,no
113,2,17,1,0,1,1,1,1,0,0,no
35,2,17,1,0,1,1,1,1,0,0,no
35,2,17,1,0,1,1,1,1,0,0,no
36,2,17,1,0,1,1,1,1,0,0,no
35,2,17,1,0,1,1,1,1,0,0,no
34,0,17,0,0,0,0,0,0,0,0,no
103,103,17,2,0,2,103,88,51.5,103,88,no
78,1,17,1,1,1,1,1,1,1,1,no
107,2,17,1,0,1,1,1,1,0,0,no
107,2,17,1,0,1,1,1,1,0,0,no
927,39,17,2,0,2,32,6,16,25,25,no
106,17,17,2,0,2,9,3,4.5,1,1,no
453,209,17,10,0,3,111,4,11.1,143,56,no
212,2,17,1,0,1,1,1,1,0,0,no
107,2,17,1,0,1,1,1,1,0,0,no
106,2,17,1,0,1,1,1,1,0,0,no
246,0,17,0,0,0,0,0,0,0,0,yes
109,0,17,0,0,0,0,0,0,0,0,no
300,115,17,4,0,3,81,15,20.25,51,33,no
408,65,17,5,0,3,37,1,7.4,29,18,yes
514,596,17,11,1,3,522,49,47.454545,454,360,yes
143,184,17,7,0,3,101,19,14.428571,50,18,no
41,0,17,0,0,0,0,0,0,0,0,no
470,59,17,4,0,2,37,9,9.25,15,9,no
45,2,17,1,0,1,1,1,1,0,0,no
45,2,17,1,0,1,1,1,1,0,0,yes
49,2,17,1,0,1,1,1,1,0,0,no
510,7,17,2,0,2,2,2,1,3,3,yes
60,72,17,3,0,3,9,1,3,54,50,no
97,135,17,2,0,2,116,116,58,135,116,no
35,2,17,1,0,1,1,1,1,0,0,no
97,2,17,1,0,1,1,1,1,0,0,no
101,137,17,3,0,3,21,1,7,95,89,no
150,182,17,3,0,3,166,156,55.333333,162,156,no
113,2,17,1,0,1,1,1,1,0,0,no
36,2,17,1,0,1,1,1,1,0,0,no
27,2,17,1,0,1,1,1,1,0,0,no
1634,125,17,6,1,3,66,1,11,51,24,yes
1405,2,17,1,0,1,1,1,1,0,0,no
383,0,17,0,0,0,0,0,0,0,0,yes
70,2,17,1,0,1,1,1,1,0,0,no
654,2,17,1,0,1,1,1,1,0,0,no
156,0,17,0,0,0,0,0,0,0,0,no
284,0,17,0,0,0,0,0,0,0,0,no
29,29,17,1,0,1,29,29,29,29,29,no
60,0,17,0,0,0,0,0,0,0,0,no
57,57,17,1,0,1,57,57,57,57,57,no
28,28,17,1,0,1,28,28,28,28,28,no
417,40,17,3,0,2,30,1,10,20,15,no
63,2,17,1,0,1,1,1,1,0,0,no
127,0,17,0,0,0,0,0,0,0,0,no
25,31,17,2,0,2,28,27,14,29,27,no
254,2,17,1,0,1,1,1,1,0,0,no
97,0,17,0,0,0,0,0,0,0,0,no
76,23,17,1,0,1,13,13,13,3,3,no
72,23,17,1,0,1,13,13,13,3,3,no
196,25,17,2,0,2,14,1,7,3,3,no
170,23,17,1,0,1,13,13,13,3,3,no
120,120,17,1,0,1,120,120,120,120,120,no
65,23,17,1,0,1,13,13,13,3,3,no
103,23,17,1,0,1,13,13,13,3,3,no
214,23,17,1,0,1,13,13,13,3,3,no
261,23,17,1,0,1,13,13,13,3,3,no
150,23,17,1,0,1,13,13,13,3,3,no
53,23,17,1,0,1,13,13,13,3,3,no
605,23,17,1,0,1,13,13,13,3,3,no
883,23,17,1,0,1,13,13,13,3,3,no
51,23,17,1,0,1,13,13,13,3,3,no
61,23,17,1,0,1,13,13,13,3,3,no
162,23,17,1,0,1,13,13,13,3,3,no
63,23,17,1,0,1,13,13,13,3,3,no
138,23,17,1,0,1,13,13,13,3,3,no
218,96,17,2,0,2,73,60,36.5,50,47,yes
369,23,17,1,0,1,13,13,13,3,3,no
262,23,17,1,0,1,13,13,13,3,3,no
35,23,17,1,0,1,13,13,13,3,3,no
263,64,17,4,1,3,42,17,10.5,20,17,no
45,23,17,1,0,1,13,13,13,3,3,no
129,23,17,1,0,1,13,13,13,3,3,no
61,23,17,1,0,1,13,13,13,3,3,no
172,23,17,1,0,1,13,13,13,3,3,no
210,72,17,4,1,3,55,35,13.75,38,35,no
348,94,17,5,1,3,60,20,12,26,20,no
49,23,17,1,0,1,13,13,13,3,3,no
41,23,17,1,0,1,13,13,13,3,3,no
97,23,17,1,0,1,13,13,13,3,3,no
1387,71,17,5,1,3,37,7,7.4,11,4,no
649,88,17,5,0,4,49,1,9.8,24,14,no
46,23,17,1,0,1,13,13,13,3,3,no
458,23,17,1,0,1,13,13,13,3,3,no
371,27,17,2,0,2,17,4,8.5,7,4,yes
221,23,17,1,0,1,13,13,13,3,3,no
460,96,17,4,2,3,59,39,14.75,34,24,no
171,50,17,3,1,3,22,3,7.333333,12,9,no
47,23,17,1,0,1,13,13,13,3,3,no
127,23,17,1,0,1,13,13,13,3,3,no
80,23,17,1,0,1,13,13,13,3,3,no
131,23,17,1,0,1,13,13,13,3,3,no
318,82,17,2,0,2,72,59,36,62,59,no
159,23,17,1,0,1,13,13,13,3,3,no
638,30,17,2,0,2,17,4,8.5,4,3,yes
43,23,17,1,0,1,13,13,13,3,3,no
203,23,17,1,0,1,13,13,13,3,3,no
54,23,17,1,0,1,13,13,13,3,3,no
80,23,17,1,0,1,13,13,13,3,3,no
166,23,17,1,0,1,13,13,13,3,3,no
36,23,17,1,0,1,13,13,13,3,3,no
84,23,17,1,0,1,13,13,13,3,3,no
36,23,17,1,0,1,13,13,13,3,3,no
197,23,17,1,0,1,13,13,13,3,3,no
43,23,17,1,0,1,13,13,13,3,3,no
49,23,17,1,0,1,13,13,13,3,3,no
73,23,17,1,0,1,13,13,13,3,3,no
75,23,17,1,0,1,13,13,13,3,3,no
131,23,17,1,0,1,13,13,13,3,3,no
94,23,17,1,0,1,13,13,13,3,3,no
148,23,17,1,0,1,13,13,13,3,3,no
193,23,17,1,0,1,13,13,13,3,3,no
107,23,17,1,0,1,13,13,13,3,3,no
70,23,17,1,0,1,13,13,13,3,3,no
206,23,17,1,0,1,13,13,13,3,3,no
63,23,17,1,0,1,13,13,13,3,3,no
46,23,17,1,0,1,13,13,13,3,3,no
54,23,17,1,0,1,13,13,13,3,3,no
70,23,17,1,0,1,13,13,13,3,3,no
43,23,17,1,0,1,13,13,13,3,3,no
51,23,17,1,0,1,13,13,13,3,3,no
198,23,17,1,0,1,13,13,13,3,3,no
78,25,17,2,0,1,14,1,7,3,3,no
59,23,17,1,0,1,13,13,13,3,3,no
56,23,17,1,0,1,13,13,13,3,3,no
44,23,17,1,0,1,13,13,13,3,3,no
224,23,17,1,0,1,13,13,13,3,3,no
106,23,17,1,0,1,13,13,13,3,3,no
101,23,17,1,0,1,13,13,13,3,3,no
83,23,17,1,0,1,13,13,13,3,3,no
210,23,17,1,0,1,13,13,13,3,3,no
175,23,17,1,0,1,13,13,13,3,3,no
47,23,17,1,0,1,13,13,13,3,3,no
224,96,17,4,1,3,65,9,16.25,52,32,no
47,23,17,1,0,1,13,13,13,3,3,no
93,23,17,1,0,1,13,13,13,3,3,no
47,23,17,1,0,1,13,13,13,3,3,no
144,23,17,1,0,1,13,13,13,3,3,no
167,30,17,2,0,2,15,2,7.5,6,3,no
65,23,17,1,0,1,13,13,13,3,3,no
65,23,17,1,0,1,13,13,13,3,3,no
45,23,17,1,0,1,13,13,13,3,3,no
399,23,17,1,0,1,13,13,13,3,3,no
47,23,17,1,0,1,13,13,13,3,3,no
32,23,17,1,0,1,13,13,13,3,3,no
56,23,17,1,0,1,13,13,13,3,3,no
61,23,17,1,0,1,13,13,13,3,3,no
104,23,17,1,0,1,13,13,13,3,3,yes
155,23,17,1,0,1,13,13,13,3,3,no
145,23,17,1,0,1,13,13,13,3,3,no
43,23,17,1,0,1,13,13,13,3,3,no
43,23,17,1,0,1,13,13,13,3,3,no
95,23,17,1,0,1,13,13,13,3,3,no
79,25,17,2,0,1,14,1,7,3,3,no
81,23,17,1,0,1,13,13,13,3,3,no
51,23,17,1,0,1,13,13,13,3,3,no
103,23,17,1,0,1,13,13,13,3,3,no
741,23,17,1,0,1,13,13,13,3,3,yes
131,23,17,1,0,1,13,13,13,3,3,yes
36,23,17,1,0,1,13,13,13,3,3,no
71,23,17,1,0,1,13,13,13,3,3,no
41,23,17,1,0,1,13,13,13,3,3,no
39,23,17,1,0,1,13,13,13,3,3,no
343,23,17,1,0,1,13,13,13,3,3,no
57,23,17,1,0,1,13,13,13,3,3,no
43,23,17,1,0,1,13,13,13,3,3,no
264,23,17,1,0,1,13,13,13,3,3,no
118,23,17,1,0,1,13,13,13,3,3,no
63,23,17,1,0,1,13,13,13,3,3,yes
207,23,17,1,0,1,13,13,13,3,3,no
140,23,17,1,0,1,13,13,13,3,3,no
54,23,17,1,0,1,13,13,13,3,3,no
52,23,17,1,0,1,13,13,13,3,3,yes
52,23,17,1,0,1,13,13,13,3,3,yes
197,23,17,1,0,1,13,13,13,3,3,yes
149,23,17,1,0,1,13,13,13,3,3,yes
147,23,17,1,0,1,13,13,13,3,3,no
177,23,17,1,0,1,13,13,13,3,3,no
961,110,17,3,0,2,58,40,19.333333,80,40,yes
414,153,17,7,0,4,113,1,16.142857,93,40,yes
115,23,17,1,0,1,13,13,13,3,3,no
128,23,17,1,0,1,13,13,13,3,3,no
416,37,17,2,0,2,21,8,10.5,5,3,yes
176,23,17,1,0,1,13,13,13,3,3,yes
78,35,17,2,0,2,22,9,11,9,6,no
85,23,17,1,0,1,13,13,13,3,3,no
1013,23,17,1,0,1,13,13,13,3,3,yes
333,28,17,2,0,2,16,3,8,4,3,yes
247,23,17,1,0,1,13,13,13,3,3,no
87,23,17,1,0,1,13,13,13,3,3,no
46,23,17,1,0,1,13,13,13,3,3,no
72,25,17,2,1,2,14,1,7,3,3,no
67,23,17,1,0,1,13,13,13,3,3,no
164,23,17,1,0,1,13,13,13,3,3,no
91,23,17,1,0,1,13,13,13,3,3,no
307,23,17,1,0,1,13,13,13,3,3,no
707,23,17,1,0,1,13,13,13,3,3,yes
1772,106,17,6,0,4,56,0,9.333333,30,13,yes
1194,30,17,2,0,2,18,4,9,6,3,yes
71,23,17,1,0,1,13,13,13,3,3,no
1127,4598,17,6,1,5,2301,1123,383.5,4,3,no
142,23,17,1,0,1,13,13,13,3,3,no
167,23,17,1,0,1,13,13,13,3,3,no
63,23,17,1,0,1,13,13,13,3,3,no
230,23,17,1,0,1,13,13,13,3,3,no
613,32,17,2,0,2,19,6,9.5,6,3,no
138,23,17,1,0,1,13,13,13,3,3,no
37,23,17,1,0,1,13,13,13,3,3,no
163,23,17,1,0,1,13,13,13,3,3,no
2050,25,17,2,0,2,14,1,7,3,3,no
96,23,17,1,0,1,13,13,13,3,3,no
152,23,17,1,0,1,13,13,13,3,3,yes
136,23,17,1,0,1,13,13,13,3,3,no
69,23,17,1,0,1,13,13,13,3,3,no
104,23,17,1,0,1,13,13,13,3,3,no
269,23,17,1,0,1,13,13,13,3,3,no
544,23,17,1,0,1,13,13,13,3,3,no
321,23,17,1,0,1,13,13,13,3,3,no
368,23,17,1,0,1,13,13,13,3,3,no
89,23,17,1,0,1,13,13,13,3,3,no
77,23,17,1,0,1,13,13,13,3,3,no
82,23,17,1,0,1,13,13,13,3,3,no
96,27,17,2,0,2,17,4,8.5,7,4,no
176,23,17,1,0,1,13,13,13,3,3,no
81,23,17,1,0,1,13,13,13,3,3,no
61,23,17,1,0,1,13,13,13,3,3,no
70,23,17,1,0,1,13,13,13,3,3,no
51,23,17,1,0,1,13,13,13,3,3,no
62,23,17,1,0,1,13,13,13,3,3,no
83,23,17,1,0,1,13,13,13,3,3,no
66,23,17,1,0,1,13,13,13,3,3,no
127,23,17,1,0,1,13,13,13,3,3,no
51,23,17,1,0,1,13,13,13,3,3,no
265,23,17,1,0,1,13,13,13,3,3,no
133,23,17,1,0,1,13,13,13,3,3,no
1578,27,17,2,0,2,13,13,6.5,7,4,no
172,23,17,1,0,1,13,13,13,3,3,no
95,23,17,1,0,1,13,13,13,3,3,no
68,25,17,2,0,2,14,1,7,3,3,no
136,23,17,1,0,1,13,13,13,3,3,no
404,23,17,1,0,1,13,13,13,3,3,no
260,23,17,1,0,1,13,13,13,3,3,no
87,23,17,1,0,1,13,13,13,3,3,no
98,23,17,1,0,1,13,13,13,3,3,no
162,36,17,2,0,2,22,9,11,8,5,no
99,23,17,1,0,1,13,13,13,3,3,no
152,23,17,1,0,1,13,13,13,3,3,no
231,29,17,2,0,2,15,2,7.5,5,3,no
422,35,17,4,0,3,18,2,4.5,5,3,no
176,26,17,2,0,2,14,1,7,4,3,no
107,23,17,1,0,1,13,13,13,3,3,no
96,23,17,1,0,1,13,13,13,3,3,no
113,23,17,1,0,1,13,13,13,3,3,no
83,23,17,1,0,1,13,13,13,3,3,no
261,23,17,1,0,1,13,13,13,3,3,no
89,23,17,1,0,1,13,13,13,3,3,no
58,23,17,1,0,1,13,13,13,3,3,no
54,23,17,1,0,1,13,13,13,3,3,no
55,23,17,1,0,1,13,13,13,3,3,no
63,23,17,1,0,1,13,13,13,3,3,no
49,23,17,1,0,1,13,13,13,3,3,no
84,23,17,1,0,1,13,13,13,3,3,no
403,23,17,1,0,1,13,13,13,3,3,no
87,23,17,1,0,1,13,13,13,3,3,no
97,27,17,2,0,2,15,2,7.5,3,3,no
96,27,17,2,0,2,15,2,7.5,3,3,no
862,29,17,4,0,3,16,1,4,3,3,no
170,27,17,2,0,2,15,2,7.5,3,3,no
170,27,17,2,0,2,15,2,7.5,3,3,no
218,33,17,2,1,2,22,9,11,11,8,no
342,25,17,2,0,2,14,1,7,3,3,no
270,25,17,2,0,2,14,1,7,3,3,no
330,33,17,2,0,2,20,7,10,7,4,no
521,27,17,2,0,2,15,2,7.5,3,3,no
259,23,17,1,0,1,13,13,13,3,3,no
169,35,17,2,0,2,21,8,10.5,7,4,no
77,28,17,2,0,2,18,5,9,8,5,no
51,23,17,1,0,1,13,13,13,3,3,no
46,23,17,1,0,1,13,13,13,3,3,no
122,23,17,1,0,1,13,13,13,3,3,no
133,23,17,1,0,1,13,13,13,3,3,no
154,23,17,1,0,1,13,13,13,3,3,no
711,29,17,2,0,2,17,4,8.5,5,3,no
308,23,17,1,0,1,13,13,13,3,3,no
188,23,17,1,0,1,13,13,13,3,3,no
272,23,17,1,0,1,13,13,13,3,3,no
110,23,17,1,0,1,13,13,13,3,3,no
151,32,17,2,0,2,20,7,10,8,5,no
103,23,17,1,0,1,13,13,13,3,3,no
728,23,17,1,0,1,13,13,13,3,3,no
85,23,17,1,0,1,13,13,13,3,3,no
194,23,17,1,0,1,13,13,13,3,3,no
187,23,17,1,0,1,13,13,13,3,3,no
80,23,17,1,0,1,13,13,13,3,3,no
85,23,17,1,0,1,13,13,13,3,3,no
45,23,17,1,0,1,13,13,13,3,3,no
263,23,17,1,0,1,13,13,13,3,3,no
42,23,17,1,0,1,13,13,13,3,3,no
937,31,17,2,0,2,17,4,8.5,3,3,no
403,23,17,1,0,1,13,13,13,3,3,no
65,23,17,1,0,1,13,13,13,3,3,no
81,23,17,1,0,1,13,13,13,3,3,no
1518,93,17,3,0,3,79,45,26.333333,65,41,no
235,23,17,1,0,1,13,13,13,3,3,no
209,23,17,1,0,1,13,13,13,3,3,no
178,23,17,1,0,1,13,13,13,3,3,no
692,23,17,1,0,1,13,13,13,3,3,yes
496,23,17,1,0,1,13,13,13,3,3,no
56,23,17,1,0,1,13,13,13,3,3,yes
605,25,17,2,0,2,14,1,7,3,3,no
446,23,17,1,0,1,13,13,13,3,3,no
104,29,17,3,0,2,18,4,6,7,4,yes
853,23,17,1,0,1,13,13,13,3,3,no
154,23,17,1,0,1,13,13,13,3,3,no
95,23,17,1,0,1,13,13,13,3,3,no
45,23,17,1,0,1,13,13,13,3,3,no
38,23,17,1,0,1,13,13,13,3,3,no
414,2044,17,25,1,6,1157,162,46.28,562,233,yes
3810,208,17,18,3,6,136,2,7.555556,108,41,yes
602,29,17,2,0,2,19,6,9.5,9,6,no
96,23,17,1,0,1,13,13,13,3,3,yes
174,23,17,1,0,1,13,13,13,3,3,no
61,23,17,1,0,1,13,13,13,3,3,no
162,23,17,1,0,1,13,13,13,3,3,no
228,290,17,4,0,3,259,230,64.75,268,230,no
316,39,17,3,0,2,21,5,7,3,3,yes
256,23,17,1,0,1,13,13,13,3,3,yes
118,23,17,1,0,1,13,13,13,3,3,no
115,23,17,1,0,1,13,13,13,3,3,no
192,23,17,1,0,1,13,13,13,3,3,no
406,23,17,1,0,1,13,13,13,3,3,no
42,23,17,1,0,1,13,13,13,3,3,no
80,23,17,1,0,1,13,13,13,3,3,no
935,166,17,4,0,3,90,42,22.5,50,29,yes
536,23,17,1,0,1,13,13,13,3,3,no
198,51,17,3,1,2,41,25,13.666667,31,25,no
1030,27,17,3,1,2,17,3,5.666667,7,3,no
127,23,17,1,0,1,13,13,13,3,3,no
380,23,17,1,0,1,13,13,13,3,3,yes
437,33,17,2,0,2,20,7,10,7,4,no
38,23,17,1,0,1,13,13,13,3,3,no
575,23,17,1,0,1,13,13,13,3,3,no
491,23,17,1,0,1,13,13,13,3,3,no
523,23,17,1,0,1,13,13,13,3,3,no
948,82,17,2,0,2,44,31,22,6,3,no
74,23,17,1,0,1,13,13,13,3,3,no
257,23,17,1,0,1,13,13,13,3,3,no
619,23,17,1,0,1,13,13,13,3,3,yes
115,25,17,3,0,3,14,1,4.666667,5,3,yes
46,23,17,1,0,1,13,13,13,3,3,no
63,23,17,1,0,1,13,13,13,3,3,no
127,23,17,1,0,1,13,13,13,3,3,no
191,33,17,2,0,2,20,7,10,7,4,no
689,23,17,1,0,1,13,13,13,3,3,yes
138,78,17,4,0,3,47,19,11.75,28,19,no
2878,165,17,6,1,4,101,35,16.833333,65,34,yes
36,23,17,1,0,1,13,13,13,3,3,no
302,23,17,1,0,1,13,13,13,3,3,no
65,37,17,2,0,2,13,13,6.5,17,14,no
216,39,17,4,0,2,25,8,6.25,11,8,no
71,23,17,1,0,1,13,13,13,3,3,no
143,31,17,2,0,2,18,5,9,5,3,no
520,40,17,2,0,2,21,8,10.5,4,3,no
112,23,17,1,0,1,13,13,13,3,3,no
90,23,17,1,0,1,13,13,13,3,3,no
91,23,17,1,0,1,13,13,13,3,3,no
88,41,17,3,2,2,29,2,9.666667,17,12,no
87,36,17,2,0,2,17,4,8.5,8,5,no
67,127,17,5,0,3,97,49,19.4,75,49,no
162,23,17,1,0,1,13,13,13,3,3,no
160,23,17,1,0,1,13,13,13,3,3,no
1389,23,17,1,0,1,13,13,13,3,3,yes
1425,54,17,5,0,3,28,10,5.6,8,3,yes
43,25,17,2,0,2,14,1,7,3,3,no
137,23,17,1,0,1,13,13,13,3,3,no
64,23,17,1,0,1,13,13,13,3,3,yes
140,23,17,1,0,1,13,13,13,3,3,no
49,23,17,1,0,1,13,13,13,3,3,no
442,23,17,1,0,1,13,13,13,3,3,no
322,23,17,1,0,1,13,13,13,3,3,no
58,23,17,1,0,1,13,13,13,3,3,no
153,23,17,1,0,1,13,13,13,3,3,no
140,23,17,1,0,1,13,13,13,3,3,no
261,23,17,1,0,1,13,13,13,3,3,no
77,23,17,1,0,1,13,13,13,3,3,no
90,23,17,1,0,1,13,13,13,3,3,no
35,23,17,1,0,1,13,13,13,3,3,no
255,23,17,1,0,1,13,13,13,3,3,no
148,23,17,1,0,1,13,13,13,3,3,no
246,23,17,1,0,1,13,13,13,3,3,yes
681,25,17,2,0,2,14,1,7,3,3,no
336,23,17,1,0,1,13,13,13,3,3,no
219,23,17,1,0,1,13,13,13,3,3,no
65,23,17,1,0,1,13,13,13,3,3,no
33,23,17,1,0,1,13,13,13,3,3,no
138,23,17,1,0,1,13,13,13,3,3,no
655,46,17,2,1,2,27,14,13.5,8,5,no
468,23,17,1,0,1,13,13,13,3,3,no
67,23,17,1,0,1,13,13,13,3,3,no
52,23,17,1,0,1,13,13,13,3,3,no
33,23,17,1,0,1,13,13,13,3,3,no
218,45,17,2,0,1,35,22,17.5,25,22,yes
94,35,17,2,0,1,25,12,12.5,15,12,no
79,61,17,4,0,2,42,14,10.5,23,12,no
59,43,17,2,0,1,33,20,16.5,23,20,no
61,35,17,2,0,1,25,12,12.5,15,12,no
403,781,17,2,0,1,398,385,199,15,12,no
82,54,17,2,0,1,44,31,22,34,31,no
1474,24,17,2,0,2,14,1,7,4,3,no
532,23,17,1,0,1,13,13,13,3,3,no
141,23,17,1,0,1,13,13,13,3,3,no
532,23,17,1,0,1,13,13,13,3,3,no
75,23,17,1,0,1,13,13,13,3,3,no
27,23,17,1,0,1,13,13,13,3,3,no
75,23,17,1,0,1,13,13,13,3,3,no
1077,31,17,2,0,2,17,13,8.5,3,3,no
3686,547,17,13,4,4,237,118,18.230769,181,54,yes
259,39,17,2,0,2,22,9,11,5,3,no
94,27,17,2,0,2,15,2,7.5,3,3,no
594,662,17,4,1,4,628,537,157,594,537,yes
286,28,17,2,0,2,13,13,6.5,8,5,no
84,23,17,1,0,1,13,13,13,3,3,no
70,23,17,1,0,1,13,13,13,3,3,no
73,23,17,1,0,1,13,13,13,3,3,no
37,23,17,1,0,1,13,13,13,3,3,no
93,23,17,1,0,1,13,13,13,3,3,no
36,23,17,1,0,1,13,13,13,3,3,no
53,23,17,1,0,1,13,13,13,3,3,no
38,23,17,1,0,1,13,13,13,3,3,no
38,23,17,1,0,1,13,13,13,3,3,no
37,23,17,1,0,1,13,13,13,3,3,no
48,23,17,1,0,1,13,13,13,3,3,no
73,23,17,1,0,1,13,13,13,3,3,no
42,23,17,1,0,1,13,13,13,3,3,no
43,23,17,1,0,1,13,13,13,3,3,no
275,52,17,3,0,3,28,1,9.333333,4,3,no
42,23,17,1,0,1,13,13,13,3,3,no
188,23,17,1,0,1,13,13,13,3,3,no
593,23,17,1,0,1,13,13,13,3,3,no
31,23,17,1,0,1,13,13,13,3,3,no
38,23,17,1,0,1,13,13,13,3,3,no
107,23,17,1,0,1,13,13,13,3,3,no
156,58,17,4,1,3,26,7,6.5,16,11,no
37,23,17,1,0,1,13,13,13,3,3,no
43,23,17,1,0,1,13,13,13,3,3,no
37,23,17,1,0,1,13,13,13,3,3,no
186,23,17,1,0,1,13,13,13,3,3,no
224,23,17,1,0,1,13,13,13,3,3,no
60,23,17,1,0,1,13,13,13,3,3,no
62,23,17,1,0,1,13,13,13,3,3,no
64,23,17,1,0,1,13,13,13,3,3,no
38,23,17,1,0,1,13,13,13,3,3,no
893,27,17,2,0,2,16,3,8,5,3,yes
156,23,17,1,0,1,13,13,13,3,3,no
129,23,17,1,0,1,13,13,13,3,3,no
32,23,17,1,0,1,13,13,13,3,3,no
679,159,17,8,3,4,89,6,11.125,35,10,yes
112,23,17,1,0,1,13,13,13,3,3,no
82,23,17,1,0,1,13,13,13,3,3,no
360,115,17,3,1,3,80,51,26.666667,45,35,no
172,23,17,1,0,1,13,13,13,3,3,no
184,31,17,4,0,3,17,1,4.25,5,3,no
334,23,17,1,0,1,13,13,13,3,3,yes
509,24,17,2,1,2,14,1,7,4,3,yes
38,23,17,1,0,1,13,13,13,3,3,no
46,28,17,2,1,2,18,5,9,8,5,no
158,23,17,1,0,1,13,13,13,3,3,no
717,60,17,4,1,3,49,6,12.25,38,18,no
104,23,17,1,0,1,13,13,13,3,3,no
4950,332,17,17,4,5,199,1,11.705882,158,45,yes
78,23,17,1,0,1,13,13,13,3,3,no
45,23,17,1,0,1,13,13,13,3,3,no
1412,55,17,4,1,3,45,8,11.25,35,16,no
196,23,17,1,0,1,13,13,13,3,3,no
185,23,17,1,0,1,13,13,13,3,3,no
481,33,17,2,1,2,22,9,11,11,8,no
650,33,17,2,0,2,19,6,9.5,5,3,no
437,23,17,1,0,1,13,13,13,3,3,no
134,23,17,1,0,1,13,13,13,3,3,no
202,23,17,1,0,1,13,13,13,3,3,no
821,218,17,5,2,3,117,7,23.4,18,6,no
43,23,17,1,0,1,13,13,13,3,3,no
190,23,17,1,0,1,13,13,13,3,3,no
942,56,17,6,0,4,36,2,6,24,12,no
594,27,17,2,0,2,13,13,6.5,7,4,no
85,23,17,1,0,1,13,13,13,3,3,no
83,23,17,1,0,1,13,13,13,3,3,no
73,23,17,1,0,1,13,13,13,3,3,no
89,23,17,1,0,1,13,13,13,3,3,no
76,23,17,1,0,1,13,13,13,3,3,no
737,31,17,3,0,2,18,3,6,5,3,yes
91,23,17,1,0,1,13,13,13,3,3,no
353,24,17,2,0,2,14,1,7,4,3,no
363,61,17,2,1,2,49,36,24.5,37,34,no
717,151,17,5,1,3,85,36,17,97,39,no
890,63,17,2,0,2,29,16,14.5,11,8,no
41,61,17,3,0,3,51,23,17,41,23,no
43,23,17,1,0,1,13,13,13,3,3,no
82,23,17,1,0,1,13,13,13,3,3,no
65,23,17,1,0,1,13,13,13,3,3,no
