@relation OPENJPA_trainingSet2-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Age numeric
@attribute 'Revision number' numeric
@attribute 'Fix number' numeric
@attribute 'Author Number' numeric
@attribute LOC_added numeric
@attribute MAX_LOC_added numeric
@attribute AVG_LOC_added numeric
@attribute churn numeric
@attribute MAX_churn numeric
@attribute Buggyness {no,yes}

@data
63,183,17,4,0,1,123,58,30.75,63,58,no
63,183,17,4,0,1,123,58,30.75,63,58,no
330,968,17,8,0,3,649,310,81.125,336,310,no
136,433,17,5,0,1,285,132,57,143,132,no
67,199,17,5,0,2,133,60,26.6,69,60,no
482,1411,17,8,0,2,947,447,118.375,487,447,no
24,24,17,1,0,1,24,24,24,24,24,no
38,112,17,4,0,1,75,34,18.75,38,34,no
94,284,17,6,0,2,189,84,31.5,96,84,no
69,221,17,5,0,1,145,65,29,69,65,no
90,278,17,6,0,2,184,82,30.666667,94,82,no
55,160,17,4,0,1,108,49,27,56,49,no
67,188,17,5,0,2,128,57,25.6,68,57,no
55,157,17,4,0,1,106,48,26.5,55,48,no
80,262,17,5,0,2,171,77,34.2,88,77,no
30,86,17,4,0,1,58,26,14.5,30,26,no
62,180,17,4,0,1,121,56,30.25,62,56,no
43,132,17,4,0,1,88,40,22,44,40,no
43,132,17,4,0,1,88,40,22,44,40,no
76,226,17,4,0,1,151,69,37.75,76,69,no
89,258,17,5,0,2,174,79,34.8,90,79,no
81,262,17,5,0,2,172,82,34.4,90,82,no
184,526,17,7,0,2,355,158,50.714286,202,158,no
73,235,17,5,0,2,154,70,30.8,77,70,no
82,224,17,5,0,2,153,68,30.6,82,68,no
68,221,17,6,0,2,145,64,24.166667,73,64,no
30,89,17,4,0,1,60,27,15,31,27,no
80,227,17,5,0,2,154,69,30.8,81,69,no
42,129,17,4,0,1,86,39,21.5,43,39,no
42,129,17,4,0,1,86,39,21.5,43,39,no
49,145,17,4,0,1,97,45,24.25,49,45,no
41,151,17,5,0,2,96,45,19.2,57,45,no
68,253,17,7,0,2,161,71,23,87,71,no
38,115,17,4,0,1,77,35,19.25,39,35,no
38,112,17,4,0,1,75,34,18.75,38,34,no
37,114,17,4,0,1,76,34,19,40,34,no
79,241,17,6,0,2,160,70,26.666667,87,70,no
30,84,17,5,0,2,57,23,11.4,30,23,no
406,1242,17,5,0,2,824,398,164.8,412,398,no
61,181,17,4,0,1,121,57,30.25,61,57,no
31,31,17,1,0,1,31,31,31,31,31,no
89,286,17,5,0,2,188,86,37.6,90,86,no
86,294,17,5,0,1,190,82,38,92,82,no
57,57,17,1,0,1,57,57,57,57,57,no
54,180,17,5,0,2,117,52,23.4,58,52,no
38,117,17,4,0,1,78,35,19.5,41,35,no
38,117,17,4,0,1,78,35,19.5,41,35,no
725,2135,17,7,0,3,1430,688,204.285714,733,688,no
68,218,17,5,0,2,143,64,28.6,70,64,no
66,184,17,5,0,2,125,56,25,66,56,no
72,205,17,5,0,2,139,63,27.8,73,63,no
38,117,17,4,0,1,78,35,19.5,41,35,no
38,117,17,4,0,1,78,35,19.5,41,35,no
69,235,17,5,0,2,152,72,30.4,85,72,no
47,142,17,4,0,1,95,44,23.75,48,44,no
71,210,17,5,0,1,141,64,28.2,74,64,no
68,220,17,5,0,2,144,65,28.8,70,65,no
50,148,17,4,0,1,99,46,24.75,50,46,no
50,148,17,4,0,1,99,46,24.75,50,46,no
38,115,17,4,0,1,77,35,19.25,39,35,no
38,115,17,4,0,1,77,35,19.25,39,35,no
37,114,17,4,0,1,76,34,19,40,34,no
54,151,17,5,0,2,103,45,20.6,55,45,no
39,145,17,5,0,2,92,43,18.4,55,43,no
59,164,17,5,0,2,112,49,22.4,60,49,no
65,226,17,5,0,2,146,69,29.2,82,69,no
36,104,17,4,0,1,70,32,17.5,36,32,no
42,122,17,5,0,2,82,37,16.4,42,37,no
109,237,17,5,0,2,173,59,34.6,109,59,no
51,159,17,4,0,1,105,48,26.25,51,48,no
46,134,17,4,0,1,90,42,22.5,46,42,no
40,118,17,4,0,1,79,36,19.75,40,36,no
38,112,17,4,0,1,75,34,18.75,38,34,no
59,197,17,4,0,1,128,58,32,69,58,no
63,208,17,5,0,2,136,61,27.2,68,61,no
61,209,17,5,0,2,135,63,27,77,63,no
37,107,17,4,0,1,72,33,18,37,33,no
65,211,17,5,0,2,138,62,27.6,67,62,no
38,115,17,4,0,1,77,35,19.25,39,35,no
62,178,17,4,0,1,120,55,30,62,55,no
39,145,17,5,0,2,92,43,18.4,55,43,no
54,186,17,5,0,2,120,53,24,60,53,no
55,183,17,5,0,2,119,53,23.8,59,53,no
78,253,17,5,0,2,166,73,33.2,87,73,no
66,218,17,5,0,2,142,64,28.4,70,64,no
65,230,17,6,0,2,148,69,24.666667,82,69,no
114,352,17,7,0,2,233,102,33.285714,122,102,no
57,157,17,5,0,2,107,47,21.4,57,47,no
65,179,17,6,0,2,122,52,20.333333,65,52,no
53,164,17,5,0,2,109,48,21.8,54,48,no
67,219,17,4,0,1,143,64,35.75,77,64,no
1653,4604,17,9,0,2,3129,1440,347.666667,1698,1440,yes
75,223,17,5,0,1,149,69,29.8,79,69,no
158,486,17,5,0,1,322,146,64.4,166,146,no
31,87,17,4,0,1,59,27,14.75,31,27,no
769,2301,17,5,0,1,1535,740,307,781,740,no
332,1012,17,5,0,1,672,311,134.4,346,311,no
110,328,17,4,0,1,219,106,54.75,110,106,no
2218,6650,17,9,0,3,4434,2084,492.666667,2324,2084,yes
117,347,17,4,0,1,232,113,58,117,113,no
460,1344,17,5,0,1,902,437,180.4,460,437,no
345,1379,17,8,0,3,862,189,107.75,411,189,no
1866,5646,17,11,0,3,3756,1762,341.454545,1896,1762,no
76,220,17,4,0,1,148,70,37,76,70,no
110,318,17,4,0,1,214,101,53.5,110,101,no
79,231,17,4,0,1,155,73,38.75,79,73,no
425,1259,17,4,0,1,842,411,210.5,425,411,no
252,746,17,4,0,1,499,238,124.75,254,238,no
29,85,17,4,0,1,57,26,14.25,29,26,no
64,198,17,5,0,1,131,60,26.2,64,60,no
138,432,17,4,0,1,285,134,71.25,138,134,no
31,89,17,4,0,1,60,27,15,31,27,no
32,96,17,4,0,1,64,29,16,32,29,no
1673,5017,17,9,0,3,3345,1501,371.666667,1735,1501,yes
345,1049,17,7,0,2,697,325,99.571429,357,325,no
113,335,17,4,0,1,224,109,56,113,109,no
47,143,17,4,0,1,95,44,23.75,47,44,no
97,209,17,2,0,2,153,122,76.5,147,122,no
277,823,17,4,0,1,550,270,137.5,277,270,no
262,786,17,4,0,1,524,256,131,264,256,no
357,1071,17,5,0,1,714,344,142.8,363,344,no
89,263,17,5,0,1,176,82,35.2,89,82,no
300,950,17,4,0,1,625,296,156.25,300,296,no
443,1297,17,4,0,1,870,423,217.5,443,423,no
142,420,17,5,0,1,281,134,56.2,142,134,no
232,731,17,5,0,1,482,230,96.4,245,230,no
426,1276,17,5,0,1,851,412,170.2,430,412,no
525,1555,17,5,0,1,1040,504,208,527,504,no
508,1494,17,5,0,1,1001,479,200.2,518,479,no
104,314,17,4,0,1,209,99,52.25,104,99,no
64,188,17,4,0,1,126,61,31.5,64,61,no
635,1960,17,5,0,1,1298,626,259.6,664,626,no
36,134,17,5,0,1,85,38,17,48,38,no
86,282,17,4,0,1,184,83,46,86,83,no
64,188,17,4,0,1,126,61,31.5,64,61,no
42,130,17,4,0,1,86,39,21.5,44,39,no
59,169,17,4,0,1,114,53,28.5,59,53,no
38,112,17,4,0,1,75,34,18.75,38,34,no
111,339,17,5,0,1,225,107,45,115,107,no
71,210,17,4,0,1,141,68,35.25,72,68,no
79,246,17,4,0,1,163,77,40.75,80,77,no
246,714,17,5,0,1,480,227,96,250,227,no
50,136,17,5,0,1,93,40,18.6,50,40,no
149,445,17,5,0,1,297,142,59.4,151,142,no
204,988,17,11,0,3,596,260,54.181818,344,260,no
66,194,17,4,0,1,130,63,32.5,66,63,no
61,155,17,5,0,1,108,45,21.6,61,45,no
42,136,17,5,0,1,89,39,17.8,44,39,no
27,77,17,4,0,1,52,23,13,27,23,no
85,277,17,5,0,1,181,86,36.2,101,86,no
62,182,17,4,0,1,122,59,30.5,62,59,no
59,191,17,5,0,1,125,55,25,59,55,no
131,385,17,5,0,1,258,124,51.6,133,124,no
52,140,17,5,0,1,96,41,19.2,52,41,no
45,131,17,4,0,1,88,42,22,45,42,no
37,139,17,5,0,1,88,39,17.6,49,39,no
35,152,17,5,0,1,94,43,18.8,58,43,no
62,198,17,5,0,1,130,61,26,70,61,no
51,164,17,5,0,1,108,50,21.6,56,50,no
198,557,17,5,0,1,378,176,75.6,199,176,no
119,349,17,4,0,1,234,113,58.5,119,113,no
58,180,17,5,0,1,119,56,23.8,62,56,no
249,746,17,4,0,1,498,241,124.5,252,241,no
58,186,17,4,0,1,122,55,30.5,60,55,no
192,570,17,4,0,1,381,186,95.25,192,186,no
33,100,17,4,0,1,67,30,16.75,34,30,no
40,122,17,4,0,1,81,36,20.25,42,36,no
31,91,17,4,0,1,61,27,15.25,31,27,no
181,549,17,4,0,1,365,172,91.25,181,172,no
154,456,17,4,0,1,305,148,76.25,154,148,no
146,432,17,4,0,1,289,140,72.25,146,140,no
154,456,17,4,0,1,305,148,76.25,154,148,no
224,666,17,4,0,1,445,218,111.25,224,218,no
119,373,17,4,0,1,246,116,61.5,119,116,no
295,885,17,6,0,1,590,263,98.333333,301,263,no
40,120,17,4,0,1,80,36,20,40,36,no
162,478,17,4,0,1,320,155,80,162,155,no
113,335,17,4,0,1,224,107,56,113,107,no
113,335,17,4,0,1,224,107,56,113,107,no
120,356,17,4,0,1,238,114,59.5,120,114,no
169,501,17,5,0,1,335,162,67,169,162,no
159,471,17,4,0,1,315,153,78.75,159,153,no
113,335,17,4,0,1,224,107,56,113,107,no
246,732,17,4,0,1,489,240,122.25,246,240,no
91,281,17,5,0,1,186,87,37.2,97,87,no
33,95,17,4,0,1,64,29,16,33,29,no
162,489,17,5,0,1,326,154,65.2,167,154,no
64,188,17,4,0,1,126,61,31.5,64,61,no
50,160,17,5,0,1,105,47,21,52,47,no
76,102,17,3,0,1,89,23,29.666667,76,49,no
56,164,17,4,0,1,110,53,27.5,56,53,no
51,149,17,5,0,1,100,45,20,51,45,no
60,154,17,5,0,1,107,46,21.4,60,46,no
193,424,17,13,0,2,309,198,23.769231,242,198,no
67,111,17,5,0,1,89,70,17.8,81,70,no
42,82,17,5,0,1,62,42,12.4,50,42,no
213,441,17,10,0,2,327,205,32.7,253,205,no
989,1969,17,16,0,2,1479,950,92.4375,1287,950,no
81,155,17,6,0,2,118,71,19.666667,91,71,no
670,1464,17,14,0,2,1067,677,76.214286,936,677,no
69,119,17,5,0,1,94,73,18.8,85,73,no
67,118,17,5,0,1,93,69,18.6,80,69,no
38,100,17,6,0,1,69,39,11.5,48,39,no
69,123,17,5,0,1,96,75,19.2,87,75,no
104,208,17,7,0,2,156,105,22.285714,132,105,no
116,194,17,6,0,1,155,117,25.833333,126,117,no
206,420,17,6,0,1,313,242,52.166667,292,242,no
145,253,17,6,0,1,199,159,33.166667,181,159,no
69,112,17,5,0,1,91,71,18.2,80,71,no
65,106,17,5,0,1,86,67,17.2,76,67,no
370,642,17,7,0,2,506,373,72.285714,428,373,no
29,61,17,5,0,1,45,30,9,39,30,no
88,125,17,5,0,1,107,89,21.4,97,89,no
167,321,17,5,0,1,244,190,48.8,227,190,no
33,67,17,5,0,1,50,32,10,41,32,no
150,271,17,6,0,1,211,153,35.166667,171,153,no
100,188,17,7,0,1,144,105,20.571429,128,105,no
791,985,17,7,0,1,888,794,126.857143,847,794,no
586,1314,17,8,0,1,950,711,118.75,876,711,no
117,219,17,6,0,1,168,130,28,155,130,no
769,972,17,5,0,1,871,784,174.2,816,784,no
453,639,17,7,0,1,546,461,78,513,461,no
667,806,17,5,0,1,737,674,147.4,714,674,no
269,385,17,6,0,1,327,280,54.5,309,280,no
158,255,17,5,0,1,207,157,41.4,165,157,no
292,670,17,6,0,1,481,336,80.166667,400,336,no
86,145,17,5,0,1,116,86,23.2,93,86,no
1274,2326,17,9,0,1,1800,1412,200,1622,1412,no
89,152,17,5,0,1,121,84,24.2,90,84,no
267,521,17,5,0,1,394,283,78.8,307,283,no
137,269,17,7,0,1,203,159,29,191,159,no
112,174,17,6,0,1,143,125,23.833333,144,125,no
127,281,17,6,0,1,204,146,34,173,146,no
108,170,17,6,0,1,139,119,23.166667,142,119,no
29,59,17,5,0,1,44,29,8.8,37,29,no
48,94,17,5,0,1,71,50,14.2,62,50,no
318,600,17,7,0,1,459,335,65.571429,384,335,no
86,223,17,7,0,1,155,102,22.142857,127,102,no
190,372,17,7,0,2,281,217,40.142857,264,217,no
91,144,17,6,0,1,118,100,19.666667,118,100,no
325,591,17,6,0,1,458,360,76.333333,405,360,no
100,214,17,6,0,1,157,110,26.166667,134,110,no
182,440,17,6,0,2,311,211,51.833333,262,211,no
614,1428,17,8,0,1,1021,754,127.625,956,754,no
174,352,17,6,0,1,263,198,43.833333,244,198,no
76,160,17,5,0,1,118,83,23.6,102,83,no
159,293,17,8,0,2,226,152,28.25,195,152,no
49,93,17,5,0,1,71,47,14.2,55,47,no
56,115,17,5,0,1,86,57,17.2,67,57,no
105,213,17,5,0,1,159,121,31.8,153,121,no
84,172,17,6,0,1,128,84,21.333333,96,84,no
71,225,17,7,0,1,148,76,21.142857,85,76,no
95,196,17,5,0,1,146,102,29.2,128,102,no
53,99,17,5,0,1,76,54,15.2,63,54,no
55,129,17,7,0,1,92,58,13.142857,69,58,no
39,75,17,5,0,1,57,39,11.4,47,39,no
73,150,17,5,0,1,112,81,22.4,102,81,no
674,1256,17,10,0,2,965,741,96.5,880,741,no
347,613,17,5,0,1,480,366,96,425,366,no
134,255,17,5,0,1,195,149,39,187,149,no
150,269,17,5,0,1,210,163,42,201,163,no
47,93,17,6,0,1,70,42,11.666667,53,42,no
184,352,17,5,0,1,268,223,53.6,286,223,no
93,159,17,6,0,1,126,85,21,101,85,no
113,211,17,5,0,1,162,130,32.4,165,130,no
45,98,17,6,0,1,72,46,12,60,46,no
194,318,17,5,0,1,256,215,51.2,260,215,no
120,174,17,5,0,1,147,125,29.4,144,125,no
87,149,17,5,0,1,118,91,23.6,111,91,no
227,449,17,6,0,1,338,263,56.333333,309,263,no
232,397,17,5,0,1,315,253,63,299,253,no
129,272,17,7,0,1,201,145,28.714286,170,145,no
53,150,17,5,0,1,102,62,20.4,72,62,no
74,131,17,6,0,1,103,74,17.166667,85,74,no
92,190,17,5,0,1,141,95,28.2,106,95,no
108,184,17,5,0,1,146,116,29.2,142,116,no
111,195,17,5,0,1,153,122,30.6,151,122,no
38,78,17,5,0,1,58,37,11.6,46,37,no
172,290,17,5,0,1,231,191,46.2,228,191,no
144,276,17,5,0,1,210,160,42,192,160,no
62,136,17,5,0,1,99,71,19.8,88,71,no
30,66,17,5,0,1,48,30,9.6,40,30,no
27,57,17,5,0,1,42,27,8.4,35,27,no
581,1051,17,5,0,1,816,644,163.2,715,644,no
56,98,17,5,0,1,77,56,15.4,64,56,no
266,604,17,7,0,1,435,317,62.142857,412,317,no
701,1399,17,9,0,1,1050,763,116.666667,887,763,no
258,496,17,5,0,1,377,278,75.4,304,278,no
92,152,17,5,0,1,122,95,24.4,110,95,no
291,679,17,10,0,2,485,246,48.5,345,246,no
256,484,17,5,0,1,370,294,74,348,294,no
625,1469,17,9,0,1,1047,711,116.333333,863,711,no
254,440,17,6,0,1,347,263,57.833333,314,263,no
51,87,17,6,0,1,69,42,11.5,57,42,no
205,363,17,5,0,1,284,224,56.8,255,224,no
133,221,17,5,0,1,177,132,35.4,147,132,no
50,100,17,5,0,1,75,50,15,58,50,no
35,72,17,5,0,1,54,34,10.8,42,34,no
199,333,17,6,0,1,266,208,44.333333,241,208,no
135,269,17,5,0,1,202,153,40.4,179,153,no
49,83,17,5,0,1,66,49,13.2,59,49,no
47,89,17,5,0,1,68,48,13.6,57,48,no
53,117,17,6,0,1,85,55,14.166667,77,55,no
195,402,17,7,0,1,299,206,42.714286,226,206,no
96,198,17,5,0,1,147,106,29.4,130,106,no
329,703,17,5,0,1,516,355,103.2,389,355,no
187,305,17,6,0,2,246,193,41,213,193,no
67,153,17,7,0,1,110,75,15.714286,105,75,no
47,81,17,5,0,1,64,48,12.8,59,48,no
121,207,17,6,0,2,164,106,27.333333,141,106,no
170,406,17,6,0,1,288,193,48,220,193,no
47,81,17,5,0,1,64,48,12.8,59,48,no
845,1825,17,5,0,1,1335,1051,267,1297,1051,no
938,1826,17,8,0,1,1382,1050,172.75,1190,1050,no
107,167,17,5,0,1,137,109,27.4,123,109,no
500,1348,17,6,0,1,924,558,154,648,558,no
41,85,17,5,0,1,63,40,12.6,49,40,no
1057,1987,17,6,0,1,1522,1161,253.666667,1287,1161,no
129,213,17,5,0,1,171,132,34.2,147,132,no
200,414,17,6,0,1,307,238,51.166667,296,238,no
382,976,17,6,0,1,679,445,113.166667,508,445,no
948,2274,17,6,0,1,1611,1248,268.5,1650,1248,no
357,779,17,6,0,1,568,390,94.666667,435,390,no
156,354,17,6,0,1,255,198,42.5,256,198,no
94,186,17,6,0,1,140,114,23.333333,148,114,no
279,669,17,6,0,1,474,328,79,381,328,no
45,77,17,5,0,1,61,46,12.2,55,46,no
198,470,17,6,0,1,334,207,55.666667,224,207,no
853,2479,17,7,0,1,1666,1025,238,1231,1025,no
555,1511,17,6,0,1,1033,564,172.166667,987,564,no
343,811,17,6,0,1,577,386,96.166667,455,386,no
148,237,17,6,0,1,193,162,32.166667,195,162,no
37,73,17,5,0,1,55,36,11,43,36,no
275,519,17,5,0,1,397,314,79.4,369,314,no
77,151,17,6,0,1,114,84,19,101,84,no
43,81,17,5,0,1,62,41,12.4,51,41,no
134,370,17,7,0,2,252,187,36,274,187,no
131,207,17,5,0,1,169,133,33.8,149,133,no
1327,1341,17,4,0,2,1334,1334,333.5,1341,1334,no
36,36,17,2,0,1,36,36,18,36,36,no
36,36,17,2,0,1,36,36,18,36,36,no
47,47,17,2,0,1,47,47,23.5,47,47,no
42,42,17,2,0,1,42,42,21,42,42,no
34,34,17,2,0,1,34,34,17,34,34,no
35,35,17,2,0,1,35,35,17.5,35,35,no
28,28,17,2,0,1,28,28,14,28,28,no
36,36,17,2,0,1,36,36,18,36,36,no
43,43,17,2,0,1,43,43,21.5,43,43,no
39,39,17,2,0,1,39,39,19.5,39,39,no
49,49,17,2,0,1,49,49,24.5,49,49,no
36,36,17,2,0,1,36,36,18,36,36,no
36,36,17,2,0,1,36,36,18,36,36,no
42,42,17,2,0,1,42,42,21,42,42,no
46,46,17,2,0,1,46,46,23,46,46,no
29,29,17,2,0,1,29,29,14.5,29,29,no
43,43,17,2,0,1,43,43,21.5,43,43,no
109,109,17,2,0,1,109,109,54.5,109,109,no
78,106,17,5,0,2,92,81,18.4,86,81,no
43,43,17,2,0,1,43,43,21.5,43,43,no
34,34,17,2,0,1,34,34,17,34,34,no
86,86,17,2,0,1,86,86,43,86,86,no
35,35,17,2,0,1,35,35,17.5,35,35,no
28,28,17,2,0,1,28,28,14,28,28,no
45,45,17,2,0,1,45,45,22.5,45,45,no
165,165,17,2,0,1,165,165,82.5,165,165,no
58,58,17,2,0,1,58,58,29,58,58,no
34,34,17,2,0,1,34,34,17,34,34,no
34,34,17,2,0,1,34,34,17,34,34,no
41,41,17,2,0,1,41,41,20.5,41,41,no
48,48,17,2,0,1,48,48,24,48,48,no
34,34,17,2,0,1,34,34,17,34,34,no
34,34,17,2,0,1,34,34,17,34,34,no
51,51,17,2,0,1,51,51,25.5,51,51,no
35,35,17,2,0,1,35,35,17.5,35,35,no
857,877,17,4,0,2,867,867,216.75,877,867,no
682,682,17,2,0,1,682,682,341,682,682,no
47,47,17,2,0,1,47,47,23.5,47,47,no
34,34,17,2,0,1,34,34,17,34,34,no
44,44,17,2,0,1,44,44,22,44,44,no
1619,4707,17,12,0,3,3163,1502,263.583333,1643,1502,no
113,322,17,5,0,1,218,102,43.6,114,102,no
397,1225,17,9,0,2,811,340,90.111111,401,340,no
38,112,17,4,0,1,75,35,18.75,38,35,no
37,109,17,4,0,1,73,34,18.25,37,34,no
35,103,17,4,0,1,69,32,17.25,35,32,no
37,109,17,4,0,1,73,34,18.25,37,34,no
35,103,17,4,0,1,69,32,17.25,35,32,no
36,108,17,4,0,1,72,33,18,36,33,no
107,320,17,4,0,1,214,104,53.5,108,104,no
290,966,17,9,0,2,628,283,69.777778,322,283,no
985,2979,17,8,0,2,1982,969,247.75,1005,969,no
107,320,17,4,0,1,214,104,53.5,108,104,no
136,414,17,6,0,2,275,133,45.833333,138,133,no
37,111,17,4,0,1,74,34,18.5,37,34,no
36,108,17,4,0,1,72,33,18,36,33,no
36,108,17,4,0,1,72,33,18,36,33,no
41,111,17,5,0,2,76,32,15.2,41,32,no
52,122,17,6,0,2,87,33,14.5,52,33,no
34,100,17,4,0,1,67,31,16.75,34,31,no
424,1502,17,6,0,2,963,459,160.5,502,459,no
99,293,17,4,0,1,196,95,49,99,95,no
113,324,17,5,0,1,219,103,43.8,114,103,no
35,103,17,4,0,1,69,32,17.25,35,32,no
35,103,17,4,0,1,69,32,17.25,35,32,no
36,108,17,4,0,1,72,33,18,36,33,no
35,103,17,4,0,1,69,32,17.25,35,32,no
34,36,17,2,0,2,35,35,17.5,36,35,no
77,227,17,6,0,3,152,72,25.333333,77,72,yes
107,318,17,4,0,1,213,103,53.25,108,103,no
107,320,17,4,0,1,214,104,53.5,108,104,no
902,2788,17,5,0,1,1845,891,369,916,891,no
105,327,17,4,0,1,216,102,54,105,102,no
440,1376,17,6,0,2,908,424,151.333333,474,424,no
212,638,17,4,0,1,425,208,106.25,214,208,no
107,320,17,4,0,1,214,104,53.5,108,104,no
106,317,17,4,0,1,212,103,53,107,103,no
246,734,17,6,0,1,490,235,81.666667,248,235,no
109,323,17,5,0,1,216,104,43.2,111,104,no
253,739,17,4,0,1,496,240,124,253,240,no
399,1173,17,5,0,1,786,383,157.2,401,383,no
66,210,17,8,0,2,138,63,17.25,76,63,no
125,379,17,8,0,2,252,112,31.5,131,112,no
41,117,17,4,0,1,79,36,19.75,41,36,no
455,1367,17,8,0,1,911,433,113.875,459,433,no
45,133,17,4,0,1,89,42,22.25,45,42,no
45,133,17,4,0,1,89,42,22.25,45,42,no
49,145,17,4,0,1,97,46,24.25,49,46,no
513,1561,17,7,0,2,1037,497,148.142857,533,497,no
114,340,17,4,0,1,227,111,56.75,114,111,no
35,103,17,4,0,1,69,32,17.25,35,32,no
97,288,17,4,0,1,193,93,48.25,98,93,no
196,588,17,6,0,2,392,191,65.333333,198,191,no
113,326,17,5,0,1,220,104,44,114,104,no
36,108,17,4,0,1,72,33,18,36,33,no
27,79,17,4,0,1,53,24,13.25,27,24,no
1627,4743,17,7,0,2,3185,1524,455,1649,1524,yes
1405,4161,17,7,0,2,2783,1341,397.571429,1421,1341,no
383,1161,17,5,0,2,772,358,154.4,401,358,no
70,222,17,5,0,2,146,67,29.2,76,67,no
654,1942,17,6,0,2,1298,599,216.333333,682,599,no
156,484,17,4,0,1,320,151,80,164,151,no
284,846,17,7,0,2,565,261,80.714286,302,261,no
32,32,17,2,0,1,32,32,16,32,32,no
42,42,17,2,0,1,42,42,21,42,42,no
24,24,17,2,0,1,24,24,12,24,24,no
134,422,17,6,0,3,278,65,46.333333,136,67,no
225,1399,17,9,0,3,812,233,90.222222,323,233,no
31,63,17,3,0,1,47,37,15.666667,43,37,no
108,286,17,3,0,1,197,131,65.666667,156,131,no
92,116,17,3,0,1,104,94,34.666667,100,94,no
108,292,17,3,0,1,200,133,66.666667,160,133,no
142,276,17,3,0,1,209,148,69.666667,166,148,no
199,363,17,3,0,1,281,217,93.666667,249,217,no
1672,3160,17,4,0,1,2416,1878,604,2160,1878,no
74,132,17,3,0,1,103,83,34.333333,94,83,no
45,83,17,3,0,1,64,49,21.333333,55,49,no
156,304,17,4,0,1,230,166,57.5,178,166,no
392,618,17,3,0,1,505,399,168.333333,420,399,no
455,881,17,4,0,1,668,498,167,545,498,no
202,364,17,3,0,1,283,223,94.333333,248,223,no
123,217,17,3,0,1,170,135,56.666667,157,135,no
155,433,17,3,0,1,294,190,98,227,190,no
2635,5379,17,4,0,1,4007,2847,1001.75,3095,2847,no
24,46,17,3,0,1,35,27,11.666667,32,27,no
471,1059,17,3,0,1,765,531,255,603,531,no
239,451,17,3,0,1,345,263,115,307,263,no
318,412,17,3,0,1,365,324,121.666667,332,324,no
352,998,17,3,0,1,675,440,225,528,440,no
32,56,17,3,0,1,44,35,14.666667,40,35,no
300,464,17,3,0,1,382,310,127.333333,332,310,no
291,541,17,3,0,1,416,330,138.666667,385,330,no
420,900,17,4,0,1,660,499,165,586,499,no
52,104,17,3,0,1,78,64,26,78,64,no
89,157,17,3,0,1,123,97,41,113,97,no
73,161,17,3,0,1,117,81,39,89,81,no
441,743,17,3,0,1,592,466,197.333333,505,466,no
225,443,17,4,0,1,334,246,83.5,279,246,no
180,318,17,3,0,1,249,191,83,210,191,no
43,89,17,3,0,1,66,48,22,53,48,no
109,199,17,3,0,1,154,120,51.333333,133,120,no
162,344,17,3,0,1,253,186,84.333333,216,186,no
154,234,17,3,0,1,194,162,64.666667,178,162,no
211,365,17,3,0,1,288,227,96,255,227,no
270,664,17,3,0,1,467,299,155.666667,346,299,no
264,392,17,3,0,1,328,272,109.333333,284,272,no
215,389,17,3,0,1,302,238,100.666667,269,238,no
83,159,17,3,0,1,121,95,40.333333,109,95,no
154,302,17,3,0,1,228,177,76,200,177,no
115,201,17,3,0,1,158,121,52.666667,129,121,no
40,72,17,3,0,1,56,43,18.666667,48,43,no
99,177,17,3,0,1,138,103,46,109,103,no
237,411,17,3,0,1,324,255,108,285,255,no
251,637,17,3,0,1,444,294,148,337,294,no
658,1402,17,4,0,1,1030,777,257.5,908,777,no
32,62,17,3,0,1,47,37,15.666667,42,37,no
32,56,17,3,0,1,44,35,14.666667,40,35,no
33,55,17,3,0,1,44,36,14.666667,41,36,no
101,171,17,3,0,1,136,110,45.333333,127,110,no
251,509,17,4,0,1,380,296,95,351,296,no
144,336,17,3,0,1,240,173,80,208,173,no
141,191,17,3,0,1,166,143,55.333333,155,143,no
92,122,17,3,0,1,107,96,35.666667,102,96,no
403,826,17,4,0,1,615,451,153.75,510,451,no
54,112,17,3,0,1,83,68,27.666667,84,68,no
58,102,17,3,0,1,80,64,26.666667,78,64,no
102,276,17,3,0,1,189,128,63,154,128,no
125,227,17,3,0,1,176,135,58.666667,157,135,no
126,384,17,3,0,1,255,177,85,228,177,no
206,324,17,3,0,1,265,208,88.333333,216,208,no
250,626,17,3,0,1,438,281,146,330,281,no
226,400,17,3,0,1,313,247,104.333333,270,247,no
33,59,17,3,0,1,46,36,15.333333,41,36,no
252,436,17,3,0,1,344,272,114.666667,304,272,no
136,304,17,4,0,1,220,157,55,184,157,no
72,114,17,3,0,1,93,75,31,86,75,no
385,881,17,3,0,1,633,427,211,497,427,no
100,170,17,4,0,1,135,101,33.75,110,101,no
112,206,17,4,0,1,159,115,39.75,124,115,no
32,60,17,3,0,1,46,35,15.333333,40,35,no
624,1473,17,4,0,1,1049,725,262.25,863,725,no
191,373,17,3,0,1,282,207,94,231,207,no
89,133,17,3,0,1,111,90,37,99,90,no
168,336,17,3,0,1,252,188,84,214,188,no
47,87,17,3,0,1,67,52,22.333333,57,52,no
85,133,17,3,0,1,109,86,36.333333,95,86,no
86,134,17,3,0,1,110,88,36.666667,98,88,no
47,87,17,3,0,1,67,52,22.333333,57,52,no
90,138,17,3,0,1,114,92,38,102,92,no
47,87,17,3,0,1,67,52,22.333333,57,52,no
121,217,17,4,0,1,169,124,42.25,135,124,no
