ID,Size,Predicted,Actual
1,56,0.008777334624997695,no
2,45,0.008846120301142412,no
3,45,0.008846120301142412,no
4,97,0.00862063749984871,no
5,43,0.008865037357454295,no
6,76,0.008682901753551991,no
7,76,0.008682901753551991,no
8,72,0.0087065618263831,no
9,196,0.008780131371698158,no
10,170,0.008663611677032326,no
11,120,0.008588018609365538,no
12,88,0.008643434395773357,no
13,72,0.0087065618263831,no
14,242,0.009124946693973686,no
15,312,0.010064358672224225,no
16,158,0.008628882661627105,no
17,53,0.008793506501882735,no
18,626,0.026601725891856897,no
19,929,0.14522840951805724,no
20,87,0.008643434395773357,no
21,61,0.008761839635774442,no
22,162,0.008636594515013587,no
23,68,0.00871938224801913,no
24,39,0.008884650906976843,no
25,911,0.1280669064922919,no
26,56,0.008777334624997695,no
27,213,0.0088881748944346,no
28,484,0.015351066458448418,no
29,86,0.008652325362256484,no
30,311,0.010016132427375752,no
31,359,0.010977502630138603,no
32,146,0.008599954053697526,no
33,215,0.008908613149083654,no
34,437,0.013369089366465747,no
35,72,0.0087065618263831,no
36,74,0.008694402559879409,no
37,327,0.010320373588670355,yes
38,265,0.009368536305265527,no
39,35,0.008925985253175159,no
40,555,0.019767430564326435,no
41,297,0.009789244529527974,no
42,45,0.008846120301142412,no
43,378,0.01971845831668229,no
44,181,0.008708769946607589,no
45,128,0.00858628222434136,no
46,61,0.008761839635774442,no
47,65,0.008732866668821778,no
48,161,0.008636594515013587,no
49,244,0.009152682371895485,no
50,448,0.013815160813569906,no
51,54,0.008793506501882735,no
52,41,0.008884650906976843,no
53,107,0.008599227069741056,no
54,1647,0.9999998222071173,yes
55,1069,0.3428054726697841,no
56,46,0.008846120301142412,no
57,465,0.014417245444564285,no
58,136,0.008590258083037488,no
59,424,0.01285269966423766,no
60,221,0.00895161325471263,no
61,460,0.014292694390321752,no
62,209,0.00884939901216545,yes
63,57,0.008777334624997695,no
64,418,0.012658220311298773,no
65,382,0.011545720878027462,yes
66,53,0.008793506501882735,no
67,163,0.008636594515013587,no
68,47,0.008827895499023445,no
69,307,0.009968870644922368,no
70,82,0.00866186548123904,no
71,131,0.008586972660957787,no
72,407,0.012288789120522168,no
73,158,0.008628882661627105,no
74,967,0.18356570586703194,no
75,43,0.008865037357454295,no
76,206,0.008831052687485203,no
77,58,0.008777334624997695,no
78,121,0.008586805141074814,no
79,167,0.008653957106277588,no
80,36,0.008904965350696268,no
81,84,0.008652325362256484,no
82,36,0.008904965350696268,no
83,214,0.0088881748944346,no
84,43,0.008865037357454295,no
85,49,0.008827895499023445,no
86,73,0.008694402559879409,no
87,75,0.008694402559879409,no
88,192,0.008764517518471628,no
89,192,0.008764517518471628,no
90,142,0.008596085544067072,no
91,95,0.008627592211947532,no
92,160,0.008628882661627105,no
93,193,0.008764517518471628,no
94,109,0.008599227069741056,no
95,70,0.0087065618263831,no
96,235,0.00907173506917992,no
97,63,0.008747018082953403,no
98,46,0.008846120301142412,no
99,95,0.014862487422370207,no
100,85,0.008652325362256484,no
101,62,0.008747018082953403,no
102,62,0.015066907020710894,no
103,51,0.008810358872497093,no
104,211,0.008868438325347162,no
105,78,0.008682901753551991,no
106,59,0.008761839635774442,no
107,56,0.008777334624997695,no
108,44,0.008865037357454295,no
109,224,0.008974184791159929,no
110,125,0.008586226388471112,no
111,117,0.008589867060092904,no
112,211,0.008868438325347162,no
113,83,0.00866186548123904,no
114,213,0.0088881748944346,no
115,175,0.008684878036489463,no
116,47,0.008827895499023445,no
117,230,0.00902149631071354,no
118,47,0.008827895499023445,no
119,93,0.008627592211947532,no
120,47,0.008827895499023445,no
121,57,0.008777334624997695,no
122,155,0.0086153893343423,no
123,167,0.008653957106277588,no
124,65,0.008732866668821778,no
125,65,0.008732866668821778,no
126,45,0.008846120301142412,no
127,517,0.017235663126161517,yes
128,47,0.008827895499023445,no
129,32,0.00894771534423631,no
130,56,0.008777334624997695,no
131,61,0.008761839635774442,no
132,146,0.008599954053697526,no
133,166,0.008644952048442863,no
134,134,0.008588297850086432,no
135,162,0.008636594515013587,no
136,161,0.008636594515013587,no
137,43,0.008865037357454295,no
138,43,0.008865037357454295,no
139,99,0.008614324949472067,no
140,79,0.008672056860557234,no
141,81,0.008672056860557234,no
142,51,0.008810358872497093,no
143,177,0.008684878036489463,no
144,103,0.008608653170111924,no
145,1151,0.656457474494322,yes
146,156,0.008621814787405422,no
147,36,0.008904965350696268,no
148,71,0.0087065618263831,no
149,41,0.008884650906976843,no
150,39,0.008884650906976843,no
151,418,0.0217420447212398,no
152,245,0.009152682371895485,no
153,57,0.008777334624997695,no
154,47,0.008827895499023445,no
155,290,0.009704934636610069,no
156,118,0.008589867060092904,no
157,68,0.00871938224801913,no
158,250,0.0092104451393591,no
159,152,0.008609604886745932,no
160,54,0.008793506501882735,no
161,61,0.008761839635774442,no
162,61,0.008761839635774442,no
163,214,0.0088881748944346,no
164,97,0.00862063749984871,no
165,127,0.00858628222434136,no
166,165,0.014892204223258513,no
167,189,0.008735308585133456,no
168,184,0.008721707008287989,no
169,93,0.008627592211947532,no
170,89,0.008643434395773357,no
171,1104,0.41366645152984666,no
172,581,0.02188760342901027,no
173,115,0.00859235089963351,no
174,129,0.00858628222434136,no
175,436,0.01326224850015475,no
176,166,0.008644952048442863,no
177,78,0.008682901753551991,no
178,85,0.008652325362256484,no
179,1357,0.9025566938492388,no
180,458,0.014170245189739507,no
181,257,0.00927130754494513,no
182,96,0.00862063749984871,no
183,50,0.008810358872497093,no
184,83,0.00866186548123904,no
185,74,0.008694402559879409,no
186,164,0.008644952048442863,no
187,91,0.008635190618692458,no
188,410,0.012378769335658988,no
189,886,0.10909337938282453,no
190,1908,0.9999490580395547,no
191,1571,0.9922645972085128,yes
192,74,0.008694402559879409,no
193,1146,0.5109361798942994,no
194,142,0.008596085544067072,no
195,221,0.00895161325471263,no
196,63,0.008747018082953403,no
197,230,0.00902149631071354,no
198,629,0.026943746720309452,no
199,138,0.008592853790774138,no
200,37,0.008904965350696268,no
201,163,0.008636594515013587,no
202,2218,0.9999997987978438,no
203,94,0.008627592211947532,yes
204,282,0.009585122299454482,no
205,136,0.008590258083037488,no
206,69,0.00871938224801913,no
207,104,0.008603620912777138,no
208,278,0.009546920950404415,no
209,568,0.020903899502726277,no
210,390,0.011780526939682538,no
211,379,0.011470175094384107,yes
212,169,0.008653957106277588,no
213,86,0.008652325362256484,yes
214,82,0.00866186548123904,no
215,96,0.00862063749984871,no
216,184,0.008721707008287989,no
217,81,0.008672056860557234,no
218,61,0.008761839635774442,no
219,77,0.008682901753551991,no
220,63,0.008747018082953403,no
221,74,0.008694402559879409,no
222,95,0.008627592211947532,no
223,78,0.008682901753551991,no
224,130,0.008586972660957787,no
225,63,0.008747018082953403,no
226,359,0.010977502630138603,no
227,138,0.008592853790774138,no
228,191,0.008749577697831685,no
229,1651,0.9973824083205639,no
230,303,0.009922561951504965,no
231,99,0.008614324949472067,no
232,120,0.0147947419872908,no
233,69,0.00871938224801913,no
234,141,0.008596085544067072,no
235,281,0.009585122299454482,no
236,418,0.012658220311298773,no
237,248,0.009181179679800344,no
238,450,0.013815160813569906,no
239,277,0.00950957251950898,no
240,87,0.008643434395773357,no
241,110,0.008595470674141252,no
242,167,0.9457732298057699,yes
243,99,0.008614324949472067,no
244,152,0.008609604886745932,no
245,231,0.00902149631071354,no
246,422,0.012754624778800178,no
247,224,0.008974184791159929,no
248,333,0.010429959156657308,no
249,108,0.008599227069741056,no
250,97,0.00862063749984871,no
251,114,0.00859235089963351,no
252,84,0.008652325362256484,no
253,269,0.009437399647451439,no
254,110,0.008595470674141252,no
255,41,0.008884650906976843,no
256,89,0.008643434395773357,no
257,58,0.008777334624997695,no
258,54,0.008793506501882735,no
259,55,0.008793506501882735,no
260,76,0.008682901753551991,yes
261,49,0.008827895499023445,no
262,178,0.008696494529714749,no
263,410,0.012378769335658988,no
264,87,0.008643434395773357,no
265,97,0.00862063749984871,no
266,115,0.00859235089963351,no
267,1095,0.5311724528349931,no
268,290,0.009704934636610069,no
269,201,0.008813395244583747,no
270,200,0.008796422735921574,no
271,538,0.018528073608190126,no
272,228,0.008997477387659906,yes
273,374,0.011323049577168247,yes
274,286,0.00966411983923428,no
275,333,0.010429959156657308,no
276,604,0.02407654201644895,yes
277,264,0.009368536305265527,no
278,169,0.008653957106277588,no
279,77,0.008682901753551991,no
280,57,0.008777334624997695,no
281,60,0.008761839635774442,no
282,136,0.008590258083037488,no
283,133,0.008588297850086432,no
284,155,0.0086153893343423,no
285,111,0.008595470674141252,no
286,887,0.11104360731936778,no
287,309,0.010016132427375752,no
288,243,0.009124946693973686,no
289,333,0.010429959156657308,no
290,110,0.008595470674141252,no
291,227,0.008997477387659906,no
292,106,0.008603620912777138,no
293,952,0.16775591348664057,no
294,102,0.008608653170111924,no
295,215,0.008908613149083654,no
296,192,0.008764517518471628,no
297,111,0.008595470674141252,no
298,93,0.008627592211947532,no
299,45,0.008846120301142412,no
300,340,0.010602362989482136,no
301,42,0.008865037357454295,no
302,1076,0.35406210647774294,no
303,582,0.022144552552483165,no
304,65,0.008732866668821778,no
305,81,0.008672056860557234,no
306,1536,0.9879371500480695,no
307,242,0.009124946693973686,no
308,263,0.009335325576898248,no
309,227,0.008997477387659906,yes
310,910,0.1280669064922919,no
311,509,0.016727652888589142,no
312,87,0.008643434395773357,no
313,619,0.025935957378850096,no
314,446,0.01370077468741772,no
315,122,0.008586805141074814,no
316,908,0.12579443565577425,no
317,157,0.008621814787405422,no
318,84,0.008652325362256484,no
319,45,0.008846120301142412,no
320,38,0.008904965350696268,no
321,1029,0.2709972111030967,yes
322,5377,1.0,yes
323,661,0.031147500581113364,no
324,161,0.008636594515013587,yes
325,175,0.008684878036489463,no
326,491,0.01578663989394519,yes
327,186,0.008721707008287989,no
328,235,0.9481617342530513,no
329,326,0.010320373588670355,no
330,366,0.011181086110270614,yes
331,325,0.01026714505458953,no
332,140,0.008592853790774138,no
333,118,0.008589867060092904,no
334,213,0.0088881748944346,no
335,406,0.012288789120522168,no
336,42,0.008865037357454295,no
337,105,0.008603620912777138,no
338,984,0.3081805035253005,no
339,561,0.020210137527765102,no
340,419,0.012658220311298773,yes
341,1294,0.8226719156890595,yes
342,140,0.008592853790774138,no
343,857,0.09153478493387242,no
344,462,0.014292694390321752,no
345,38,0.008904965350696268,no
346,612,0.024981231994875414,no
347,520,0.017410895597415127,no
348,523,0.01758916583255379,no
349,978,0.19723939352971745,no
350,74,0.008694402559879409,no
351,294,0.009746639572538218,no
352,729,0.043927339868432155,no
353,155,0.0086153893343423,no
354,161,0.008636594515013587,yes
355,46,0.008846120301142412,no
356,63,0.008747018082953403,no
357,333,0.010429959156657308,yes
358,191,0.008749577697831685,no
359,736,0.07709707020644815,no
