ID,Size,Predicted,Actual
1,76,2.3425212361178276E-4,no
2,72,2.6443155645900304E-4,no
3,196,2.625950368084084E-4,no
4,170,2.3092741645210814E-4,no
5,120,2.5864374203781566E-4,no
6,65,2.6564536550753625E-4,no
7,103,2.6001214056414035E-4,no
8,96,0.01113186307585335,no
9,218,8.297251943238587E-4,yes
10,312,0.0011538403176802145,no
11,150,2.582834735107916E-4,yes
12,53,2.68414018793814E-4,no
13,605,7.584715902429969E-4,no
14,886,0.012642626248547137,yes
15,51,2.68414018793814E-4,no
16,61,2.6564536550753625E-4,no
17,162,2.587283493732795E-4,no
18,68,8.130428858340365E-4,no
19,138,2.582173608503128E-4,no
20,218,2.659931244207396E-4,yes
21,369,2.988336993136927E-4,no
22,262,2.7798718534868653E-4,no
23,35,2.7344637825688263E-4,no
24,546,0.007689201557268917,no
25,263,2.7798718534868653E-4,no
26,45,2.699722846500484E-4,no
27,129,2.5839738627756256E-4,no
28,61,2.6564536550753625E-4,no
29,172,2.595920978851384E-4,no
30,210,2.647488619608837E-4,no
31,348,2.828354773455698E-4,no
32,49,2.68414018793814E-4,no
33,41,2.7164904074445154E-4,no
34,97,2.6067989358706794E-4,no
35,1387,0.3308874263476715,no
36,653,8.375022423590184E-4,no
37,46,2.699722846500484E-4,no
38,458,4.284678485896132E-4,no
39,371,3.359246558206315E-4,yes
40,221,8.041757476174726E-4,no
41,460,4.284678485896132E-4,no
42,171,2.595920978851384E-4,no
43,47,2.699722846500484E-4,no
44,127,0.0010396287117023638,no
45,80,2.623375066473716E-4,no
46,131,2.582553164777213E-4,no
47,318,3.028669609852288E-4,yes
48,159,2.587283493732795E-4,no
49,657,8.527563221264646E-4,yes
50,43,2.699722846500484E-4,no
51,203,2.636166292562247E-4,no
52,54,2.68414018793814E-4,no
53,84,2.3336974242361917E-4,no
54,166,2.5910765075912097E-4,no
55,36,2.7164904074445154E-4,no
56,84,2.623375066473716E-4,no
57,36,2.7164904074445154E-4,no
58,197,2.625950368084084E-4,no
59,43,2.699722846500484E-4,no
60,49,2.68414018793814E-4,no
61,73,2.6443155645900304E-4,no
62,75,2.633293873684131E-4,no
63,131,2.582553164777213E-4,no
64,94,2.6067989358706794E-4,no
65,148,2.582834735107916E-4,no
66,193,2.6168283425682503E-4,no
67,109,2.3080156652020582E-4,no
68,70,2.6443155645900304E-4,no
69,220,0.017939982643061323,no
70,63,2.6564536550753625E-4,no
71,46,2.699722846500484E-4,no
72,54,2.68414018793814E-4,no
73,70,2.6443155645900304E-4,no
74,43,2.699722846500484E-4,no
75,51,2.68414018793814E-4,no
76,207,2.5082374517046104E-4,no
77,78,2.633293873684131E-4,no
78,59,2.669723072831603E-4,no
79,56,2.669723072831603E-4,no
80,44,2.699722846500484E-4,no
81,224,2.67350948112671E-4,no
82,119,2.46092124635512E-4,no
83,113,2.4642603797816125E-4,no
84,83,2.623375066473716E-4,no
85,210,2.647488619608837E-4,no
86,175,2.595920978851384E-4,no
87,47,2.699722846500484E-4,no
88,224,2.67350948112671E-4,no
89,47,2.699722846500484E-4,no
90,93,2.6067989358706794E-4,no
91,47,2.699722846500484E-4,no
92,144,2.582834735107916E-4,no
93,167,2.5910765075912097E-4,no
94,65,2.6564536550753625E-4,no
95,65,2.6564536550753625E-4,no
96,45,2.699722846500484E-4,no
97,399,3.5722035475436076E-4,no
98,47,2.699722846500484E-4,no
99,32,2.7344637825688263E-4,no
100,56,2.669723072831603E-4,no
101,61,2.6564536550753625E-4,no
102,104,0.8152924289645259,no
103,155,2.5845373438560795E-4,no
104,145,2.582834735107916E-4,no
105,43,2.699722846500484E-4,no
106,43,2.699722846500484E-4,no
107,95,2.6067989358706794E-4,no
108,79,2.633293873684131E-4,no
109,81,2.623375066473716E-4,no
110,51,2.68414018793814E-4,yes
111,103,2.6001214056414035E-4,no
112,824,0.0023899234848336146,yes
113,131,0.9520258728948557,no
114,36,2.7164904074445154E-4,no
115,71,2.6443155645900304E-4,no
116,41,2.7164904074445154E-4,no
117,39,2.7164904074445154E-4,no
118,343,3.1794138117222705E-4,yes
119,57,2.669723072831603E-4,no
120,43,2.699722846500484E-4,no
121,282,2.7117843022674747E-4,no
122,118,2.5899468179598E-4,no
123,64,0.8184992206884134,no
124,207,2.636166292562247E-4,no
125,140,2.582173608503128E-4,no
126,54,2.68414018793814E-4,no
127,53,0.8200348612396025,no
128,53,0.8200348612396025,no
129,198,0.8167767281061445,no
130,150,0.814285522605333,no
131,147,2.582834735107916E-4,no
132,177,2.601822780768055E-4,no
133,989,1.0,no
134,414,3.3418239745307043E-4,yes
135,115,2.5899468179598E-4,no
136,128,2.5839738627756256E-4,no
137,436,0.8690266988490868,no
138,170,0.9516005418871948,no
139,78,2.633293873684131E-4,no
140,85,2.623375066473716E-4,no
141,1021,0.9985922377814168,yes
142,333,3.1006268970409906E-4,yes
143,247,2.7395363852799183E-4,no
144,87,2.614547011272203E-4,no
145,46,2.699722846500484E-4,no
146,72,2.6443155645900304E-4,no
147,67,2.6564536550753625E-4,no
148,164,2.5910765075912097E-4,no
149,91,2.614547011272203E-4,no
150,307,2.963154132510847E-4,no
151,740,0.962215147528445,yes
152,1772,0.992292324441194,yes
153,1230,0.9999872511503343,yes
154,71,2.6443155645900304E-4,no
155,1137,0.6114124371811199,yes
156,142,2.582173608503128E-4,no
157,167,2.5910765075912097E-4,no
158,63,2.6564536550753625E-4,no
159,230,2.688240096317486E-4,no
160,611,6.950705827159752E-4,no
161,138,2.582173608503128E-4,no
162,37,2.7164904074445154E-4,no
163,163,2.5910765075912097E-4,no
164,2214,0.9999999684912373,no
165,96,2.6067989358706794E-4,no
166,152,2.5845373438560795E-4,yes
167,136,2.582553164777213E-4,no
168,69,2.6443155645900304E-4,no
169,104,2.6001214056414035E-4,no
170,269,2.801954844721154E-4,no
171,544,5.764239908340246E-4,no
172,321,3.028669609852288E-4,no
173,379,2.9893210928704677E-4,no
174,89,2.3258439514751072E-4,no
175,87,2.2925127224280824E-4,no
176,82,2.623375066473716E-4,no
177,96,2.6067989358706794E-4,no
178,176,2.601822780768055E-4,no
179,81,2.623375066473716E-4,no
180,61,2.6564536550753625E-4,no
181,76,2.3425212361178276E-4,no
182,51,2.68414018793814E-4,no
183,62,2.6564536550753625E-4,no
