ID,Size,Predicted,Actual
1,76,1.0098474053695806E-5,no
2,72,8.910439454870805E-6,no
3,196,5.04882914308708E-5,no
4,170,1.081977801992442E-5,no
5,120,1.3770545301225605E-5,no
6,242,7.572861373798614E-5,no
7,312,7.572861373798614E-5,no
8,151,1.8934304237414523E-5,no
9,53,4.207747096168942E-6,no
10,626,5.04882914308708E-5,no
11,884,0.9984897736843623,yes
12,51,4.88640935013982E-6,no
13,61,6.311594086661723E-6,no
14,162,0.009022409616031827,no
15,68,6.0591333826184885E-6,no
16,86,9.467331376039851E-6,no
17,146,7.572861373798614E-5,no
18,202,5.04882914308708E-5,yes
19,369,5.04882914308708E-5,no
20,62,5.826092506446362E-6,no
21,64,0.008276774597999356,no
22,304,7.572861373798614E-5,yes
23,265,1.5143429165801297E-4,no
24,35,7.213237377034433E-6,no
25,546,7.572861373798614E-5,yes
26,297,1.5143429165801297E-4,no
27,45,3.1558169615665324E-6,no
28,129,1.5147558113321125E-5,no
29,61,6.311594086661723E-6,no
30,65,8.910439454870805E-6,no
31,161,2.5245420313573486E-5,no
32,244,1.5143429165801297E-4,no
33,382,1.5143429165801297E-4,no
34,49,5.826092506446362E-6,no
35,41,2.3304532955023202E-6,no
36,97,1.165204924105918E-5,no
37,1668,1.5143429165801297E-4,yes
38,674,1.5143429165801297E-4,yes
39,46,0.0027742559468342475,no
40,458,5.04882914308708E-5,no
41,374,0.047684301770448766,yes
42,221,7.572861373798614E-5,no
43,460,2.5245420313573486E-5,no
44,213,5.04882914308708E-5,no
45,47,5.049288016951935E-6,no
46,162,0.012363917826356562,no
47,80,7.972513415115581E-6,no
48,131,1.5147558113321125E-5,no
49,395,0.9984897736843623,yes
50,159,1.165204924105918E-5,no
51,860,1.5143429165801297E-4,yes
52,43,2.9701817724567383E-6,no
53,206,3.0294198460378907E-5,no
54,54,4.88640935013982E-6,yes
55,84,7.972513415115581E-6,yes
56,166,5.04882914308708E-5,no
57,36,0.004155610837550553,yes
58,84,7.972513415115581E-6,no
59,36,0.004155610837550553,yes
60,197,2.5245420313573486E-5,yes
61,43,2.9701817724567383E-6,no
62,49,5.826092506446362E-6,no
63,73,6.58600760623774E-6,no
64,75,6.8853674658774095E-6,no
65,131,1.5147558113321125E-5,no
66,94,6.0591333826184885E-6,no
67,148,1.8934304237414523E-5,yes
68,193,2.5245420313573486E-5,no
69,109,2.1639087779596184E-5,no
70,70,5.610313723704404E-6,no
71,220,7.572861373798614E-5,no
72,63,7.573893782656782E-6,no
73,46,0.0027742559468342475,no
74,54,4.88640935013982E-6,no
75,70,5.610313723704404E-6,no
76,58,9.467331376039851E-6,yes
77,51,4.88640935013982E-6,no
78,207,2.5245420313573486E-5,no
79,78,1.081977801992442E-5,no
80,59,5.22339957791932E-6,no
81,56,0.0036955852603126884,no
82,44,1.3770545301225605E-5,no
83,224,1.8934304237414523E-5,no
84,119,0.024425385426135947,no
85,113,1.081977801992442E-5,no
86,83,1.0098474053695806E-5,no
87,213,1.5143429165801297E-4,no
88,175,2.5245420313573486E-5,no
89,47,5.049288016951935E-6,no
90,224,1.8934304237414523E-5,no
91,47,5.049288016951935E-6,no
92,93,8.415423372391366E-6,no
93,47,5.049288016951935E-6,no
94,144,3.0294198460378907E-5,yes
95,167,1.2623028830455195E-5,no
96,65,3.366203342588088E-6,no
97,65,3.366203342588088E-6,no
98,45,3.1558169615665324E-6,no
99,403,0.9984897736843623,no
100,47,5.049288016951935E-6,no
101,32,6.8853674658774095E-6,no
102,56,0.0036955852603126884,no
103,61,6.311594086661723E-6,no
104,104,2.1639087779596184E-5,no
105,155,3.786717449762395E-5,yes
106,145,1.2623028830455195E-5,yes
107,43,2.9701817724567383E-6,no
108,43,2.9701817724567383E-6,no
109,95,8.910439454870805E-6,no
110,79,0.005533138334186127,no
111,81,9.467331376039851E-6,no
112,51,4.88640935013982E-6,no
113,103,8.910439454870805E-6,no
114,826,1.5143429165801297E-4,yes
115,131,1.5147558113321125E-5,no
116,36,0.004155610837550553,no
117,71,0.003837176921755398,no
118,41,2.3304532955023202E-6,no
119,39,3.0914129319808224E-6,no
120,345,5.04882914308708E-5,no
121,57,7.972513415115581E-6,no
122,43,2.9701817724567383E-6,yes
123,282,3.0294198460378907E-5,no
124,118,2.5245420313573486E-5,no
125,64,7.213237377034433E-6,yes
126,207,2.5245420313573486E-5,no
127,140,9.467331376039851E-6,yes
128,54,4.88640935013982E-6,no
129,53,4.207747096168942E-6,yes
