ID,Size,Predicted,Actual
1,76,1.2535042112855133E-6,no
2,72,1.2535042112855133E-6,no
3,196,1.25183935022413E-6,no
4,170,1.237562567610234E-6,no
5,120,1.2327513680844406E-6,no
6,65,1.2586109687393417E-6,no
7,103,1.2384766719575526E-6,no
8,96,1.2414338650965844E-6,no
9,221,1.4532215046412662E-6,no
10,312,1.4167526380774773E-6,no
11,151,1.404847501651791E-6,no
12,53,1.2704875395316876E-6,no
13,605,3.3315719604053E-6,no
14,852,3.7918026613085804E-5,yes
15,51,1.2704875395316876E-6,no
16,61,1.2642696619182736E-6,no
17,162,1.2353158948874196E-6,no
18,68,1.2586109687393417E-6,no
19,138,1.2315339295032773E-6,no
20,219,1.4457152649184625E-6,yes
21,369,1.5889079264589065E-6,no
22,262,1.3267113193078768E-6,no
23,35,1.2925799832683094E-6,no
24,546,2.6792390168152376E-6,no
25,263,1.3267113193078768E-6,yes
26,45,1.277272591145622E-6,no
27,129,1.2318836542378121E-6,no
28,61,1.2642696619182736E-6,no
29,172,1.237562567610234E-6,no
30,210,1.2622176590240078E-6,yes
31,348,1.5036211197938056E-6,yes
32,49,1.277272591145622E-6,no
33,41,1.2846335642930246E-6,no
34,97,1.2414338650965844E-6,no
35,1387,0.001609411695526804,no
36,653,4.255652416006558E-6,yes
37,46,1.277272591145622E-6,no
38,458,1.9912912805488037E-6,no
39,371,1.5889079264589065E-6,yes
40,221,1.2748229165810332E-6,no
41,460,1.9912912805488037E-6,no
42,171,1.237562567610234E-6,no
43,47,1.277272591145622E-6,no
44,131,1.4042733347724816E-6,no
45,80,1.2489428662277603E-6,no
46,131,1.2318836542378121E-6,no
47,323,1.6518334664953483E-6,yes
48,159,1.233591543536177E-6,no
49,701,5.668713112795255E-6,yes
50,43,1.2846335642930246E-6,no
51,203,1.2567537239856507E-6,no
52,54,1.2704875395316876E-6,no
53,84,1.2489428662277603E-6,no
54,166,1.237562567610234E-6,no
55,36,1.2925799832683094E-6,no
56,84,1.2489428662277603E-6,no
57,36,1.2925799832683094E-6,no
58,197,1.25183935022413E-6,no
59,43,1.2846335642930246E-6,no
60,49,1.277272591145622E-6,no
61,73,1.2535042112855133E-6,no
62,75,1.2535042112855133E-6,no
63,131,1.2318836542378121E-6,no
64,94,1.2414338650965844E-6,no
65,148,1.2323873360338657E-6,no
66,193,1.25183935022413E-6,no
67,109,1.2360457968929303E-6,no
68,70,1.2586109687393417E-6,no
69,220,1.2748229165810332E-6,no
70,63,1.2642696619182736E-6,no
71,46,1.277272591145622E-6,no
72,54,1.2704875395316876E-6,no
