ID,Size,Predicted,Actual
1,76,4.429875077522814E-6,no
2,72,1.7334387264078992E-6,no
3,196,9.967108541812021E-6,no
4,170,1.993453498710236E-6,no
5,120,2.953258773393501E-6,no
6,242,1.9933819718534465E-5,no
7,312,0.14286527924910863,no
8,158,3.986605007175889E-5,no
9,53,0.1176477761923926,no
10,605,8.85967166056826E-6,no
11,889,0.3333421926910298,no
12,59,1.0355622429863958E-6,no
13,61,1.1391182313594693E-6,no
14,162,0.15384827704650564,no
15,68,1.3071844162702632E-6,no
16,146,1.1390948752121563E-5,no
17,215,7.97257434425576E-5,no
18,437,7.97257434425576E-5,no
19,72,6.644783180724814E-6,no
20,74,1.423896978205833E-6,no
21,327,7.97257434425576E-5,no
22,265,1.594718293013539E-5,no
23,35,1.4766337475783207E-6,no
24,555,7.97257434425576E-5,no
25,297,8.85967166056826E-6,no
26,45,5.995365582404802E-7,no
27,420,7.97257434425576E-5,no
28,181,3.986605007175889E-5,no
29,129,3.066844952586577E-6,no
30,61,1.1391182313594693E-6,no
31,65,6.873995537402098E-7,no
32,165,0.3333421926910298,no
33,244,1.9933819718534465E-5,no
34,425,3.986605007175889E-5,no
35,49,1.1556271530778397E-6,no
36,41,4.454658481380196E-7,no
37,97,2.657934465967807E-6,no
38,1603,0.9999202742565573,yes
39,964,7.97257434425576E-5,no
40,46,0.009616136585635138,no
41,465,1.9933819718534465E-5,no
42,98,1.3289389751222623E-5,no
43,406,7.97257434425576E-5,no
44,221,1.1390948752121563E-5,no
45,460,5.695539253656537E-6,no
46,198,0.2592606811986687,yes
47,346,7.97257434425576E-5,no
48,354,7.97257434425576E-5,yes
49,53,3.986605007175889E-5,no
50,148,7.97257434425576E-5,no
51,47,9.061171971982857E-7,no
52,286,0.9999202742565573,no
53,82,1.449785939106091E-6,no
54,131,3.4668654336181944E-6,no
55,410,3.986605007175889E-5,yes
56,159,3.4668654336181944E-6,no
57,918,0.9999202742565573,yes
58,43,0.050000598037639156,no
59,206,9.967108541812021E-6,no
60,58,1.449785939106091E-6,no
61,117,9.967108541812021E-6,no
62,167,2.847785846504343E-6,no
63,36,0.1470596512623272,no
64,84,0.04166818944465671,no
65,36,0.1470596512623272,no
66,201,0.047622483036721175,no
67,43,0.050000598037639156,no
68,49,1.1556271530778397E-6,no
69,73,1.374797217410432E-6,no
70,75,1.265686603340147E-6,no
71,193,7.973718623417217E-6,no
72,192,1.3289389751222623E-5,no
73,131,3.4668654336181944E-6,no
74,95,1.944832870787249E-6,no
75,160,3.79704058656683E-6,no
76,193,6.644783180724814E-6,no
77,109,4.429875077522814E-6,no
78,70,1.1391182313594693E-6,no
79,220,1.1390948752121563E-5,no
80,63,0.05000358820199185,no
81,46,0.009616136585635138,no
82,54,0.02500094689229947,no
83,70,1.1391182313594693E-6,yes
84,44,2.657934465967807E-6,no
85,51,0.011765621907209,no
86,207,5.31584067362333E-6,no
87,78,9.967108541812021E-6,no
88,59,1.0355622429863958E-6,no
89,56,0.12676140173155603,no
90,44,2.657934465967807E-6,no
91,224,5.31584067362333E-6,no
92,119,0.16667109652212048,no
93,113,2.847785846504343E-6,no
94,211,1.9933819718534465E-5,no
95,83,1.7334387264078992E-6,no
96,213,0.09091502178278109,no
97,175,4.98360394302744E-6,no
98,47,9.061171971982857E-7,no
99,230,3.986891102056439E-6,no
100,47,9.061171971982857E-7,no
101,93,1.6612123527750555E-6,no
102,47,9.061171971982857E-7,no
103,57,1.3071844162702632E-6,no
104,155,3.79704058656683E-6,no
105,167,2.847785846504343E-6,no
106,65,6.873995537402098E-7,no
107,65,6.873995537402098E-7,no
108,45,5.995365582404802E-7,no
109,503,7.97257434425576E-5,yes
110,47,9.061171971982857E-7,no
111,32,1.374797217410432E-6,no
112,56,0.12676140173155603,no
113,61,1.1391182313594693E-6,no
114,128,0.28571916754946514,no
115,166,7.97257434425576E-5,no
116,134,7.97257434425576E-5,no
117,155,3.79704058656683E-6,yes
118,161,4.98360394302744E-6,no
119,43,0.050000598037639156,no
120,43,0.050000598037639156,no
121,95,1.944832870787249E-6,no
122,79,0.02083492532850474,no
123,81,1.8985275020693952E-6,no
124,51,0.011765621907209,no
125,178,7.97257434425576E-5,no
126,103,1.8985275020693952E-6,no
127,999,0.9999202742565573,yes
128,156,1.1390948752121563E-5,no
129,36,0.1470596512623272,no
130,71,0.01408559848070502,no
131,41,4.454658481380196E-7,no
132,39,5.144411343015459E-7,no
133,345,0.11111800196684711,yes
134,245,0.20000956830975805,no
135,57,1.3071844162702632E-6,no
136,47,9.061171971982857E-7,no
137,282,7.248845621334803E-6,no
138,118,4.98360394302744E-6,no
139,68,1.3071844162702632E-6,no
140,224,3.986605007175889E-5,no
141,152,0.30434918268647404,no
142,54,0.02500094689229947,no
143,57,1.3071844162702632E-6,yes
144,57,1.3071844162702632E-6,yes
145,214,7.248845621334803E-6,no
146,97,7.973718623417217E-6,no
147,127,7.97257434425576E-5,no
148,157,1.3289389751222623E-5,no
149,183,1.1390948752121563E-5,no
150,184,1.594718293013539E-5,no
151,93,1.6612123527750555E-6,no
152,89,1.5044946778500772E-6,no
153,1102,7.97257434425576E-5,no
154,495,1.9933819718534465E-5,no
155,115,0.027779869672497886,no
156,128,4.690453519950844E-6,no
157,436,1.1390948752121563E-5,no
158,170,1.993453498710236E-6,no
159,78,2.155084166812135E-6,no
160,85,1.6273101702003708E-6,no
161,1246,0.9999202742565573,no
162,426,3.986605007175889E-5,yes
163,257,5.31584067362333E-6,no
164,87,0.01754520948073622,no
165,46,0.009616136585635138,no
166,74,3.986891102056439E-6,no
167,67,1.328970765301105E-6,no
168,164,8.85967166056826E-6,no
169,91,1.5044946778500772E-6,no
170,307,8.85967166056826E-6,no
171,788,7.97257434425576E-5,yes
172,1861,7.97257434425576E-5,no
173,1360,0.9999202742565573,yes
174,71,0.01408559848070502,no
175,1143,1.9933819718534465E-5,yes
176,142,8.85967166056826E-6,no
177,167,2.847785846504343E-6,no
178,63,1.449785939106091E-6,no
179,230,3.986891102056439E-6,no
180,629,7.97257434425576E-5,no
181,138,2.2782312723693834E-6,no
182,37,1.6273101702003708E-6,no
183,163,3.986891102056439E-6,no
184,2218,2.6578073089700994E-5,no
185,96,0.025642965358893155,no
186,189,2.6578073089700994E-5,no
187,136,0.0400029343565307,no
188,69,0.0566051077594313,no
189,104,4.690453519950844E-6,no
190,269,8.85967166056826E-6,no
191,553,7.97257434425576E-5,no
192,334,7.97257434425576E-5,yes
193,379,0.16667552625983412,yes
194,169,2.6578073089700994E-5,no
195,87,0.01754520948073622,yes
196,82,1.449785939106091E-6,no
197,96,0.025642965358893155,no
198,184,0.22222714426203363,yes
199,81,1.8985275020693952E-6,no
200,61,1.1391182313594693E-6,no
201,77,2.7495868745720957E-6,no
202,51,0.011765621907209,no
203,62,1.009345530264721E-6,no
204,83,1.7334387264078992E-6,no
205,66,1.4766337475783207E-6,no
206,130,4.98360394302744E-6,no
207,51,0.011765621907209,no
208,347,3.986605007175889E-5,no
209,138,2.2782312723693834E-6,no
210,179,7.97257434425576E-5,no
211,1651,7.97257434425576E-5,no
212,287,3.986605007175889E-5,yes
213,99,9.967108541812021E-6,no
214,103,1.8985275020693952E-6,no
215,68,1.3071844162702632E-6,no
216,137,5.695539253656537E-6,no
217,281,7.97257434425576E-5,no
218,418,0.4999999999999999,no
219,247,0.9999202742565573,no
220,360,7.97257434425576E-5,yes
221,275,1.1390948752121563E-5,no
222,87,0.01754520948073622,no
223,98,9.967108541812021E-6,no
224,163,3.986891102056439E-6,no
225,99,6.133652283252063E-6,no
226,152,0.30434918268647404,no
227,231,9.967108541812021E-6,no
228,422,9.967108541812021E-6,no
229,219,7.97257434425576E-5,no
230,311,3.986605007175889E-5,yes
231,107,2.3452377602041296E-6,no
232,96,0.025642965358893155,no
233,113,2.847785846504343E-6,no
234,83,1.7334387264078992E-6,no
235,266,0.3333421926910298,no
