Filename,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt,
OPENJPA_NaiveBayes9.csv,3,0.2413793103448276,0.12280701754385964,0.16279069767441862,0.2116176845563456,0.976255837435315,0.2182681580227136,0.14265005229308286,0.08771929824561403,0.10526315789473684,0.12280701754385964,0.19298245614035087,0.2807017543859649,0.3684210526315789,0.42105263157894735,0.47368421052631576,0.5263157894736842,0.5964912280701754,0.6140350877192983,0.7017543859649122,0.7368421052631579,0.7543859649122807,0.8070175438596491,0.8421052631578947,0.9122807017543859,0.9473684210526315,1.0,0.5352270945486854,0.08771929824561403,0.10526315789473684,0.12280701754385964,0.19298245614035087,0.2807017543859649,0.3684210526315789,0.42105263157894735,0.47368421052631576,0.5263157894736842,0.5964912280701754,0.6140350877192983,0.7017543859649122,0.7368421052631579,0.7543859649122807,0.8070175438596491,0.8421052631578947,0.9122807017543859,0.9473684210526315,1.0,0.5197390198435512,0.09433962264150952,0.10526315789473684,0.12280701754385959,0.1929824561403508,0.2807017543859649,0.368421052631579,0.42105263157894735,0.4736842105263157,0.5263157894736842,0.5964912280701754,0.6140350877192983,0.7017543859649122,0.7368421052631579,0.7543859649122807,0.8070175438596491,0.8421052631578947,0.7368421052631577,0.49999999999999944,1,0.5521698984302862,
OPENJPA_RandomForest6.csv,0,1.0,0.004484304932735426,0.008928571428571428,0.419612340838756,0.9395482206675703,0.008928571428571428,0.059679785989478956,0.13513513513513514,0.18018018018018017,0.21171171171171171,0.24324324324324326,0.2702702702702703,0.36936936936936937,0.536036036036036,0.5900900900900901,0.6441441441441441,0.6981981981981982,0.7477477477477478,0.7972972972972973,0.8603603603603603,0.8963963963963963,0.918918918918919,0.9369369369369369,0.963963963963964,0.9819819819819819,1.0,0.33516417686455907,0.13513513513513514,0.18018018018018017,0.21171171171171171,0.24324324324324326,0.2702702702702703,0.36936936936936937,0.536036036036036,0.5900900900900901,0.6441441441441441,0.6981981981981982,0.7477477477477478,0.7972972972972973,0.8603603603603603,0.8963963963963963,0.918918918918919,0.9369369369369369,0.963963963963964,0.9819819819819819,1.0,0.3514081026617462,0.1863354037267082,0.21739130434782605,0.2361809045226131,0.2583732057416268,0.2777777777777778,0.3727272727272727,0.5336322869955157,0.5874439461883407,0.641255605381166,0.695067264573991,0.7443946188340808,0.5892857142857142,0.536231884057971,0.44186046511627874,0.29629629629629695,0.062499999999999445,0,0,0.0,0.6306306306306306,
OPENJPA_Ibk13.csv,24,0.16326530612244897,0.0975609756097561,0.12213740458015267,0.1404228113838073,0.9309684532214078,0.17724829289553973,0.08306674930448804,0.08641975308641975,0.19753086419753085,0.2222222222222222,0.2839506172839506,0.37037037037037035,0.41975308641975306,0.5061728395061729,0.5802469135802469,0.6296296296296297,0.691358024691358,0.7283950617283951,0.7654320987654321,0.8024691358024691,0.8148148148148148,0.8641975308641975,0.9012345679012346,0.9382716049382716,0.9629629629629629,1.0,0.5496734849050903,0.08641975308641975,0.19753086419753085,0.2222222222222222,0.2839506172839506,0.37037037037037035,0.41975308641975306,0.5061728395061729,0.5802469135802469,0.6296296296296297,0.691358024691358,0.7283950617283951,0.7654320987654321,0.8024691358024691,0.8148148148148148,0.8641975308641975,0.9012345679012346,0.9382716049382716,0.9629629629629629,1.0,0.4496164317029794,0.10606060606060608,0.21621621621621623,0.22784810126582278,0.2804878048780487,0.36585365853658536,0.41463414634146334,0.5,0.5731707317073171,0.6219512195121951,0.6829268292682926,0.7195121951219512,0.7560975609756097,0.7926829268292682,0.8048780487804877,0.6470588235294116,0.5,0.3333333333333327,0.0,0.0,0.6192332683560755,
OPENJPA_NaiveBayes-SMOTEBestFirst11.csv,1,0.12698412698412698,0.36363636363636365,0.18823529411764706,0.17197863310188577,0.7964597517020422,0.4914285714285714,0.07921758678843228,0.10909090909090909,0.14545454545454545,0.20909090909090908,0.2727272727272727,0.3090909090909091,0.34545454545454546,0.39090909090909093,0.4090909090909091,0.45454545454545453,0.4727272727272727,0.5545454545454546,0.5818181818181818,0.6272727272727273,0.7272727272727273,0.7909090909090909,0.8636363636363636,0.9181818181818182,0.9454545454545454,1.0,0.33126573100634454,0.10909090909090909,0.14545454545454545,0.20909090909090908,0.2727272727272727,0.3090909090909091,0.34545454545454546,0.39090909090909093,0.4090909090909091,0.45454545454545453,0.4727272727272727,0.5545454545454546,0.5818181818181818,0.6272727272727273,0.7272727272727273,0.7909090909090909,0.8636363636363636,0.9181818181818182,0.9454545454545454,1.0,0.3974559739983784,0.14117647058823535,0.1649484536082475,0.21904761904761905,0.27522935779816515,0.3090909090909091,0.34545454545454546,0.3909090909090909,0.40909090909090917,0.4545454545454546,0.47272727272727266,0.5545454545454546,0.5818181818181818,0.6272727272727273,0.6511627906976745,0.42499999999999993,0.34782608695652184,0.18181818181818188,0,1,0.5330143540669856,
OPENJPA_Ibk-SMOTEBestFirst2.csv,1,0.5,0.013157894736842105,0.02564102564102564,0.41623578076525336,0.9988924331029594,0.025973646962688415,0.07129077009766167,0.09210526315789473,0.13157894736842105,0.17105263157894737,0.2236842105263158,0.27631578947368424,0.3157894736842105,0.39473684210526316,0.4605263157894737,0.5,0.5657894736842105,0.6447368421052632,0.6973684210526315,0.75,0.8026315789473685,0.8421052631578947,0.881578947368421,0.9210526315789473,0.9605263157894737,1.0,0.4823969316489592,0.09210526315789473,0.13157894736842105,0.17105263157894737,0.2236842105263158,0.27631578947368424,0.3157894736842105,0.39473684210526316,0.4605263157894737,0.5,0.5657894736842105,0.6447368421052632,0.6973684210526315,0.75,0.8026315789473685,0.8421052631578947,0.881578947368421,0.9210526315789473,0.9605263157894737,1.0,0.41937370651145206,0.12499999999999989,0.15384615384615385,0.18309859154929575,0.22972972972972971,0.2763157894736843,0.3157894736842105,0.39473684210526316,0.4605263157894737,0.5,0.5657894736842105,0.6447368421052632,0.6973684210526315,0.75,0.6511627906976745,0.5199999999999999,0.357142857142857,0.14285714285714213,0.0,1,0.5595567867036011,
OPENJPA_RandomForest-SMOTEBestFirst5.csv,0,0.5333333333333333,0.08602150537634409,0.14814814814814814,0.3842088431602498,0.8706159157376253,0.15832543540513824,0.1889784752164569,0.15053763440860216,0.24731182795698925,0.27956989247311825,0.34408602150537637,0.3763440860215054,0.40860215053763443,0.45161290322580644,0.5268817204301075,0.5483870967741935,0.5806451612903226,0.6559139784946236,0.7096774193548387,0.7956989247311828,0.8709677419354839,0.9032258064516129,0.946236559139785,0.967741935483871,0.978494623655914,1.0,0.5606236931052725,0.15053763440860216,0.24731182795698925,0.27956989247311825,0.34408602150537637,0.3763440860215054,0.40860215053763443,0.45161290322580644,0.5268817204301075,0.5483870967741935,0.5806451612903226,0.6559139784946236,0.7096774193548387,0.7956989247311828,0.8709677419354839,0.9032258064516129,0.946236559139785,0.967741935483871,0.978494623655914,1.0,0.5691575849124159,0.1917808219178082,0.27380952380952384,0.28888888888888886,0.34408602150537637,0.3763440860215054,0.4086021505376345,0.4516129032258065,0.5268817204301075,0.5483870967741935,0.5806451612903226,0.6559139784946236,0.7096774193548387,0.7956989247311828,0.8709677419354839,0.7906976744186046,0.7727272727272729,0.7272727272727275,0.5,1,0.6179966044142615,
OPENJPA_NaiveBayes-SMOTEBestFirst3.csv,0,0.7777777777777778,0.21428571428571427,0.336,0.717844311731459,0.9853782298088264,0.35253144147049337,0.38129665525729656,0.15306122448979592,0.19387755102040816,0.23469387755102042,0.2653061224489796,0.3469387755102041,0.3979591836734694,0.40816326530612246,0.45918367346938777,0.4897959183673469,0.5612244897959183,0.6122448979591837,0.6428571428571429,0.7040816326530612,0.7755102040816326,0.826530612244898,0.8469387755102041,0.8775510204081632,0.9387755102040817,1.0,0.47050495205712967,0.15306122448979592,0.19387755102040816,0.23469387755102042,0.2653061224489796,0.3469387755102041,0.3979591836734694,0.40816326530612246,0.45918367346938777,0.4897959183673469,0.5612244897959183,0.6122448979591837,0.6428571428571429,0.7040816326530612,0.7755102040816326,0.826530612244898,0.8469387755102041,0.8775510204081632,0.9387755102040817,1.0,0.3764703156099604,0.23809523809523814,0.25,0.2705882352941177,0.2857142857142858,0.3578947368421054,0.3979591836734694,0.40816326530612246,0.4591836734693877,0.4897959183673469,0.5612244897959183,0.6122448979591837,0.6428571428571429,0.4821428571428571,0.40540540540540526,0.29166666666666696,0,0,0,1,0.564983888292159,
OPENJPA_RandomForest-BestFirst18.csv,3,0.4634146341463415,0.15447154471544716,0.23170731707317074,0.3482596891719058,0.7487363803256802,0.2670199285796567,0.23272300966254192,0.18699186991869918,0.21138211382113822,0.2764227642276423,0.34146341463414637,0.3983739837398374,0.45528455284552843,0.4959349593495935,0.5528455284552846,0.6178861788617886,0.6585365853658537,0.6585365853658537,0.7073170731707317,0.7560975609756098,0.7886178861788617,0.8373983739837398,0.8861788617886179,0.9105691056910569,0.9349593495934959,1.0,0.4209280919376103,0.18699186991869918,0.21138211382113822,0.2764227642276423,0.34146341463414637,0.3983739837398374,0.45528455284552843,0.4959349593495935,0.5528455284552846,0.6178861788617886,0.6585365853658537,0.6585365853658537,0.7073170731707317,0.7560975609756098,0.7886178861788617,0.8373983739837398,0.8861788617886179,0.9105691056910569,0.9349593495934959,1.0,0.46515333830112826,0.24731182795698925,0.24528301886792458,0.29565217391304355,0.3500000000000001,0.39837398373983746,0.4552845528455285,0.4959349593495934,0.5528455284552846,0.6178861788617886,0.6585365853658537,0.6585365853658537,0.7073170731707317,0.7560975609756098,0.606060606060606,0.45945945945945943,0.3333333333333338,0.0,0,1,0.6144629867351306,
OPENJPA_NaiveBayes-SMOTEBestFirst7.csv,1,0.4523809523809524,0.19791666666666666,0.2753623188405797,0.4459359385745655,0.9331426226342212,0.3273893007413344,0.20611888934578518,0.11518324607329843,0.1256544502617801,0.15706806282722513,0.17277486910994763,0.18848167539267016,0.20418848167539266,0.27225130890052357,0.4083769633507853,0.5287958115183246,0.5759162303664922,0.6492146596858639,0.6963350785340314,0.7486910994764397,0.7853403141361257,0.806282722513089,0.8534031413612565,0.900523560209424,0.9424083769633508,1.0,0.18791991376945616,0.11518324607329843,0.1256544502617801,0.15706806282722513,0.17277486910994763,0.18848167539267016,0.20418848167539266,0.27225130890052357,0.4083769633507853,0.5287958115183246,0.5759162303664922,0.6492146596858639,0.6963350785340314,0.7486910994764397,0.7853403141361257,0.806282722513089,0.8534031413612565,0.900523560209424,0.9424083769633508,1.0,0.2293071485001182,0.1496598639455783,0.1454545454545455,0.17045454545454541,0.17934782608695654,0.1914893617021276,0.20418848167539272,0.27083333333333337,0.40625,0.5260416666666666,0.5729166666666667,0.6458333333333334,0.5845070422535212,0.3098591549295775,0,0,0,0,0,0.0,0.5332047395976853,
OPENJPA_NaiveBayes-BestFirst8.csv,0,0.6470588235294118,0.10784313725490197,0.18487394957983194,0.6162990657341184,0.9474707723464973,0.19441989647771746,0.20969169414759717,0.05392156862745098,0.08333333333333333,0.10294117647058823,0.11764705882352941,0.1323529411764706,0.2107843137254902,0.35294117647058826,0.4362745098039216,0.4950980392156863,0.5735294117647058,0.5931372549019608,0.6568627450980392,0.6862745098039216,0.7205882352941176,0.7696078431372549,0.8382352941176471,0.8725490196078431,0.9362745098039216,1.0,0.15403011728891897,0.05392156862745098,0.08333333333333333,0.10294117647058823,0.11764705882352941,0.1323529411764706,0.2107843137254902,0.35294117647058826,0.4362745098039216,0.4950980392156863,0.5735294117647058,0.5931372549019608,0.6568627450980392,0.6862745098039216,0.7205882352941176,0.7696078431372549,0.8382352941176471,0.8725490196078431,0.9362745098039216,1.0,0.23864646383337343,0.07333333333333336,0.10059171597633143,0.11475409836065564,0.125,0.13636363636363635,0.21287128712871284,0.3529411764705883,0.4362745098039216,0.4950980392156863,0.5735294117647058,0.5931372549019608,0.3203883495145631,0,0,0,0,0,0,1,0.5069659442724458,
