Version ID,Class Name,Version,LOC,LOC_touched,Age,Revision number,Fix number,Author Number,LOC_added,MAX_LOC_added,AVG_LOC_added,churn,MAX_churn,Buggyness
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,4.1.1,31,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,4.1.1,928,962,11,5,0,3,945,684,189.0,938,684,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,4.1.1,180,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,4.1.1,260,138,11,3,0,2,101,88,33.666666666666664,64,61,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,4.1.1,551,168,11,6,0,3,123,13,20.5,78,43,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,4.1.1,40,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,4.1.1,361,112,11,3,0,1,109,6,36.333333333333336,106,62,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,4.1.1,388,27,11,2,0,2,18,7,9.0,9,6,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,4.1.1,51,51,11,1,0,1,51,51,51.0,51,51,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,4.1.1,577,176,11,7,0,3,122,4,17.428571428571427,76,59,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,4.1.1,32,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,4.1.1,66,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,4.1.1,188,81,11,8,0,2,41,2,5.125,37,18,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,4.1.1,582,54,11,6,0,3,30,3,5.0,18,7,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,4.1.1,158,4,11,1,0,1,2,2,2.0,0,0,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,4.1.1,50,4,11,1,0,1,4,4,4.0,4,4,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,4.1.1,27,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,4.1.1,928,274,11,9,0,2,207,3,23.0,150,72,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,4.1.1,60,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,4.1.1,62,4,11,1,0,1,2,2,2.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,4.1.1,87,9,11,1,0,1,4,4,4.0,1,1,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,4.1.1,52,2,11,1,0,1,1,1,1.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,4.1.1,268,272,11,3,0,2,270,240,90.0,268,240,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,4.1.1,163,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,4.1.1,109,20,11,1,0,1,19,19,19.0,18,18,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,4.1.1,147,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,4.1.1,58,60,11,2,0,1,59,58,29.5,58,58,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,4.1.1,44,44,11,1,0,1,44,44,44.0,44,44,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,4.1.1,106,108,11,1,0,1,108,108,108.0,108,108,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,4.1.1,139,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,4.1.1,326,44,11,4,0,1,44,11,11.0,44,11,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,4.1.1,648,176,11,10,0,3,121,13,12.1,104,66,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,4.1.1,778,660,11,13,0,3,319,8,24.53846153846154,330,145,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,4.1.1,314,146,11,3,0,2,122,111,40.666666666666664,102,99,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,4.1.1,55,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,4.1.1,191,7,11,1,0,1,7,7,7.0,7,7,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,4.1.1,90,51,11,2,0,1,38,13,19.0,25,14,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,4.1.1,273,297,11,4,0,1,285,274,71.25,281,274,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,4.1.1,137,45,11,4,0,2,16,9,4.0,19,15,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,4.1.1,79,28,11,3,0,2,13,6,4.333333333333333,6,4,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,4.1.1,82,2,11,1,0,1,0,0,0.0,2,2,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,4.1.1,147,189,11,5,0,2,168,112,33.6,147,112,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,4.1.1,422,612,11,4,0,1,517,298,129.25,422,298,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,4.1.1,978,603,11,12,0,3,338,43,28.166666666666668,185,91,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,4.1.1,467,391,11,9,0,3,273,18,30.333333333333332,181,102,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,4.1.1,189,94,11,3,0,2,56,11,18.666666666666668,60,38,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,4.1.1,153,4,11,2,0,2,2,1,1.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,4.1.1,84,0,11,0,0,0,0,0,0.0,0,0,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,4.1.1,182,107,11,5,0,3,60,1,12.0,55,34,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,4.1.1,358,707,11,12,0,3,438,1,36.5,425,122,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,4.1.1,126,19,11,3,0,2,9,1,3.0,1,1,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,4.1.1,106,35,11,2,0,1,31,3,15.5,27,27,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,4.1.1,109,53,11,2,0,1,36,6,18.0,19,15,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,4.1.1,85,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,4.1.1,236,131,11,5,0,2,127,10,25.4,129,54,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,4.1.1,314,110,11,4,0,1,74,2,18.5,110,36,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,4.1.1,694,161,11,6,0,3,153,27,25.5,145,50,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,4.1.1,27,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,4.1.1,89,5,11,1,0,1,3,3,3.0,1,1,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,4.1.1,301,388,11,7,0,3,203,129,29.0,234,123,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,4.1.1,153,120,11,5,0,3,49,15,9.8,34,19,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,4.1.1,92,102,11,4,0,2,97,72,24.25,102,72,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,4.1.1,466,297,11,5,0,3,128,10,25.6,53,30,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,4.1.1,93,103,11,4,0,2,98,72,24.5,103,72,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,4.1.1,244,121,11,5,0,3,78,53,15.6,57,35,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,4.1.1,192,225,11,2,0,2,135,39,67.5,135,90,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,4.1.1,250,320,11,4,0,2,236,145,59.0,168,109,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,4.1.1,109,109,11,3,0,1,109,64,36.333333333333336,109,64,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,4.1.1,601,903,11,2,0,2,752,691,376.0,781,691,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,4.1.1,565,689,11,13,0,3,627,394,48.23076923076923,567,394,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,4.1.1,69,75,11,2,0,1,72,65,36.0,69,65,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,4.1.1,77,77,11,1,0,1,77,77,77.0,77,77,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,4.1.1,94,94,11,1,0,1,94,94,94.0,94,94,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,4.1.1,337,337,11,1,0,1,337,337,337.0,337,337,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,4.1.1,214,214,11,1,0,1,214,214,214.0,214,214,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,4.1.1,79,79,11,1,0,1,79,79,79.0,79,79,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,4.1.1,25,25,11,1,0,1,25,25,25.0,25,25,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,4.1.1,84,84,11,1,0,1,84,84,84.0,84,84,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,4.1.1,34,34,11,1,0,1,34,34,34.0,34,34,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,4.1.1,33,33,11,1,0,1,33,33,33.0,33,33,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,4.1.1,104,104,11,1,0,1,104,104,104.0,104,104,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,4.1.1,172,172,11,1,0,1,172,172,172.0,172,172,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,4.1.1,70,70,11,1,0,1,70,70,70.0,70,70,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,4.1.1,140,140,11,1,0,1,140,140,140.0,140,140,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,4.1.1,154,154,11,1,0,1,154,154,154.0,154,154,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,4.1.1,248,14,11,1,0,1,13,13,13.0,12,12,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,4.1.1,275,76,11,2,0,1,62,21,31.0,48,34,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,4.1.1,176,4,11,1,0,1,4,4,4.0,4,4,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,4.1.1,624,165,11,10,0,3,141,2,14.1,121,46,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,4.1.1,91,5,11,1,0,1,3,3,3.0,1,1,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,4.1.1,58,0,11,0,0,0,0,0,0.0,0,0,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,4.1.1,132,2,11,1,0,1,1,1,1.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,4.1.1,4088,4140,11,7,0,2,4114,1493,587.7142857142857,4088,1493,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,4.1.1,558,37,11,2,0,2,33,2,16.5,33,31,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,4.1.1,727,145,11,7,0,3,89,13,12.714285714285714,49,30,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,4.1.1,150,6,11,1,0,1,4,4,4.0,2,2,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,4.1.1,503,651,11,4,0,1,577,234,144.25,503,234,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,4.1.1,325,505,11,6,0,2,415,269,69.16666666666667,325,269,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,4.1.1,273,313,11,6,0,2,293,267,48.833333333333336,287,267,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,4.1.1,136,148,11,3,0,2,142,139,47.333333333333336,142,139,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,4.1.1,56,56,11,1,0,1,56,56,56.0,56,56,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,4.1.1,74,88,11,3,0,2,81,63,27.0,74,63,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,4.1.1,357,575,11,8,0,1,466,289,58.25,359,289,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,4.1.1,174,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,4.1.1,148,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,4.1.1,92,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,4.1.1,45,47,11,2,0,1,46,45,23.0,45,45,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,4.1.1,168,174,11,2,0,2,171,166,85.5,168,166,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,4.1.1,77,77,11,1,0,1,77,77,77.0,77,77,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,4.1.1,664,0,11,0,0,0,0,0,0.0,0,0,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,4.1.1,88,33,11,1,0,1,33,33,33.0,33,33,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,4.1.1,260,22,11,3,0,3,13,3,4.333333333333333,6,5,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,4.1.1,54,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,4.1.1,48,20,11,1,0,1,15,15,15.0,10,10,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,4.1.1,140,42,11,2,0,2,42,33,21.0,42,33,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,4.1.1,152,152,11,2,0,1,152,129,76.0,152,129,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,4.1.1,39,0,11,0,0,0,0,0,0.0,0,0,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,4.1.1,131,131,11,1,0,1,131,131,131.0,131,131,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,4.1.1,47,47,11,1,0,1,47,47,47.0,47,47,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,4.1.1,129,68,11,2,0,2,64,4,32.0,60,58,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,4.1.1,43,43,11,1,0,1,43,43,43.0,43,43,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,4.1.1,243,215,11,4,0,2,182,49,45.5,193,88,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,4.1.1,62,64,11,2,0,1,63,32,31.5,62,32,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,4.1.1,45,45,11,1,0,1,45,45,45.0,45,45,no
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,4.1.1,94,94,11,1,0,1,94,94,94.0,94,94,yes
3,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,4.1.1,72,0,11,0,0,0,0,0,0.0,0,0,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,4.1.1,42,0,11,0,0,0,0,0,0.0,0,0,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,4.1.1,48,0,11,0,0,0,0,0,0.0,0,0,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,4.1.1,89,30,11,2,0,1,28,26,14.0,26,25,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,4.1.1,380,64,11,3,0,2,63,35,21.0,62,34,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,4.1.1,138,6,11,1,0,1,4,4,4.0,2,2,yes
3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,4.1.1,142,9,11,2,0,1,5,3,2.5,3,2,yes
3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,4.1.1,191,9,11,1,0,1,5,5,5.0,1,1,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,4.1.1,46,0,11,0,0,0,0,0,0.0,0,0,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,4.1.1,165,0,11,0,0,0,0,0,0.0,0,0,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,4.1.1,171,15,11,2,0,1,12,9,6.0,9,9,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,4.1.1,56,22,11,1,0,1,10,10,10.0,2,2,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,4.1.1,179,39,11,3,0,2,35,20,11.666666666666666,31,18,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,4.1.1,74,0,11,0,0,0,0,0,0.0,0,0,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,4.1.1,36,0,11,0,0,0,0,0,0.0,0,0,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,4.1.1,37,0,11,0,0,0,0,0,0.0,0,0,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,4.1.1,34,34,11,1,0,1,34,34,34.0,34,34,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,4.1.1,34,34,11,1,0,1,34,34,34.0,34,34,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,4.1.1,38,0,11,0,0,0,0,0,0.0,0,0,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,4.1.1,39,0,11,0,0,0,0,0,0.0,0,0,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,4.1.1,156,156,11,1,0,1,156,156,156.0,156,156,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,4.1.1,84,84,11,1,0,1,84,84,84.0,84,84,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,4.1.1,117,129,11,3,0,2,75,31,25.0,33,27,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,4.1.1,94,20,11,2,0,1,13,11,6.5,10,8,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,4.1.1,71,36,11,2,0,2,18,7,9.0,6,3,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,4.1.1,183,485,11,7,0,2,163,11,23.285714285714285,253,200,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,4.1.1,85,51,11,2,0,2,26,9,13.0,3,2,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,4.1.1,183,183,11,2,0,1,183,139,91.5,183,139,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,4.1.1,70,72,11,2,0,1,71,70,35.5,70,70,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,4.1.1,54,54,11,1,0,1,54,54,54.0,54,54,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,4.1.1,160,160,11,1,0,1,160,160,160.0,160,160,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,4.1.1,125,448,11,9,0,2,105,3,11.666666666666666,360,296,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,4.1.1,151,329,11,6,0,2,119,3,19.833333333333332,211,150,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,4.1.1,421,807,11,9,0,2,273,3,30.333333333333332,571,416,yes
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,4.1.1,219,225,11,4,0,2,222,198,55.5,219,198,yes
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,4.1.1,50,50,11,1,0,1,50,50,50.0,50,50,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java,4.1.1,42,42,11,2,0,2,42,25,21.0,42,25,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,4.1.1,624,624,11,2,0,1,624,621,312.0,624,621,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,4.1.1,377,427,11,3,0,1,402,363,134.0,377,363,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,4.1.1,383,385,11,2,0,1,384,378,192.0,383,378,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,4.1.1,72,72,11,1,0,1,72,72,72.0,72,72,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,4.1.1,92,92,11,1,0,1,92,92,92.0,92,92,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,4.1.1,284,284,11,2,0,1,284,261,142.0,284,261,yes
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,4.1.1,371,371,11,1,0,1,371,371,371.0,371,371,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,4.1.1,47,47,11,1,0,1,47,47,47.0,47,47,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,4.1.1,108,108,11,2,0,1,108,101,54.0,108,101,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,4.1.1,111,111,11,1,0,1,111,111,111.0,111,111,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,4.1.1,319,319,11,3,0,1,319,298,106.33333333333333,319,298,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,4.1.1,129,1177,11,3,0,1,653,622,217.66666666666666,1153,622,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,4.1.1,49,49,11,1,0,1,49,49,49.0,49,49,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,4.1.1,358,370,11,4,0,1,364,308,91.0,358,308,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,4.1.1,277,1271,11,5,0,1,774,538,154.8,863,538,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,4.1.1,49,49,11,2,0,1,49,46,24.5,49,46,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,4.1.1,89,89,11,1,0,1,89,89,89.0,89,89,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,4.1.1,41,0,11,0,0,0,0,0,0.0,0,0,no
3,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,4.1.1,66,0,11,0,0,0,0,0,0.0,0,0,no
3,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,4.1.1,63,0,11,0,0,0,0,0,0.0,0,0,no
